Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"SRP21","YKL122C","ER","50.98","11.9047","nucleolus","125.148","nucleus,nucleolus","123.149","ER","62.0085","cytosol","32.9516","ER","51.96","1.01","0","14.18","ER","50.62","0.99","0","9.56","ER","38.04","0.74","0","","ER","ER","49.9726","0.980057","0","5.69832","Subunit of the signal recognition particle (SRP), which functions in protein targeting to the endoplasmic reticulum membrane; not found in mammalian SRP; forms a pre-SRP structure in the nucleolus that is translocated to the cytoplasm"
"STO1","YMR125W","nucleus","58.05","16.7604","nucleolus","104.745","nucleus","143.748","nucleus","50.5252","#N/A","0","nucleus","54.56","0.93","0","17.71","nucleus","62.68","1.07","0","13.75","nucleus","54.78","0.94","0","","nucleus","nucleus","68.408","1.17839","0","10.8003","Large subunit of the nuclear mRNA cap-binding protein complex, interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80"
"UTP18","YJL069C","nucleolus","68.4","17.3148","nucleolus","97.5299","nucleus,nucleolus","105.904","nucleolus","50.4851","nucleus,nucleolus","50.4596","nucleolus","57.67","0.84","0","14.24","nucleolus","77.45","1.13","0","16.5","nucleolus","44.12","0.64","0","","nucleolus","nucleolus","95.5043","1.3961","1","19.6646","Possible U3 snoRNP protein involved in maturation of pre-18S rRNA, based on computational analysis of large-scale protein-protein interaction data"
"NOG1","YPL093W","nucleus","175.46","","nucleolus","57.3371","punctate,nucleus","42.6675","punctate,nucleus","22.9381","punctate,nuclear periphery","38.2187","nucleus","137.8","0.78","0","","nucleus","180.38","1.02","0","","punctate,nucleus","","","","","","","","","","","Putative GTPase that associates with free 60S ribosomal subunits in the nucleolus and is required for 60S ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; member of the ODN family of nucleolar G-proteins"
"RPT4","YOR259C","below threshold","17.02","4.123","nucleolus","122.565","nucleus","176.59","nucleus","134.145","punctate,nucleus","32.0348","cytosol","15.53","0.91","0","5.07","cytosol","17.84","1.04","0","2.96","cytosol","15.51","0.91","0","","below threshold","below threshold","16.5114","0.969754","0","2.91802","One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates; required for spindle pole body duplication; localized mainly to the nucleus throughout the cell cycle"
"NOC3","YLR002C","","","","nucleolus","95.5273","nucleus,nucleolus","42.092","nucleus,nucleolus","60.7677","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"RSA3","YLR221C","nucleolus","75.83","23.2569","nucleolus","102.299","nucleus,nucleolus","133.801","nucleus,nucleolus","66.7798","nucleus,nucleolus","54.2266","nucleolus","48.8","0.64","0","14.98","nucleolus","47.49","0.62","-1","10.66","nucleolus","47.97","0.63","-1","","nucleolus","nucleolus","62.5006","0.824175","0","12.4306","Protein with a likely role in ribosomal maturation, required for accumulation of wild-type levels of large (60S) ribosomal subunits; binds to the helicase Dbp6p in pre-60S ribosomal particles in the nucleolus"
"YMR178W","YMR178W","below threshold","15.92","4.63437","cytosol,nucleolus","54.2423","cytosol","238.913","nucleus,nucleolus","49.8475","#N/A","","cytosol","18.24","1.14","0","6.63","cytosol","17.15","1.07","0","3.97","cytosol","20.14","1.26","0","","below threshold","below threshold","19.5208","1.22578","0","3.1395","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS; YMR178W is not an essential gene"
"EFG1","YGR271C-A","nucleolus","50.62","13.9894","nucleolus","109.549","nucleus,nucleolus","148.605","nucleus,nucleolus","57.2354","#N/A","0","nucleolus","39.27","0.77","0","10.48","nucleolus","53.71","1.06","0","8.75","nucleolus","29.19","0.57","-1","","nucleolus","nucleolus","44.6615","0.882123","0","7.19662","Essential protein required for maturation of 18S rRNA; null mutant is sensitive to hydroxyurea and is delayed in recovering from alpha-factor arrest; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus"
"PRE10","YOR362C","nucleus:cytosol","134.26","42.5563","nucleolus","177.238","nucleus","188.902","nucleus","115.185","cytosol,punctate","46.7929","nucleus.cytosol","161.92","1.2","0","79.06","nucleus.cytosol","135.8","1.01","0","19.68","nucleus,cytosol","159.53","1.18","0","","nucleus:cytosol","nucleus:cytosol","184.473","1.37386","1","44.856","Alpha 7 subunit of the 20S proteasome"
"EST2","YLR318W","below threshold","17.21","3.54613","nucleolus","27.524","nucleus,nucleolus","9.73459","below threshold","20.2604","below threshold","23.8591","cytosol","15.39","0.89","0","5.6","cytosol","16.7","0.97","0","4","cytosol","15.13","0.87","0","","below threshold","below threshold","17.961","1.04308","0","2.54356","Reverse transcriptase subunit of the telomerase holoenzyme, essential for telomerase core catalytic activity, involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia"
"BOP3","YNL042W","nucleus","19.97","4.19208","nucleolus","62.3291","nucleus,nucleolus","61.0668","below threshold","19.5931","#N/A","0","nucleus","21.04","1.05","0","5.86","nucleus","20.03","1","0","3.99","nucleus","34.46","1.72","0","","nucleus","nucleus","18.659","0.933859","0","3.19164","Protein of unknown function, potential Cdc28p substrate; overproduction confers resistance to methylmercury"
"AIR1","YIL079C","nucleus","27.83","6.23415","nucleolus","45.3701","nucleus,nucleolus","17.2436","nucleus,nucleolus","33.3302","nucleus","29.1666","nucleus","23.3","0.83","0","5.66","nucleus","26.56","0.95","0","4.75","nucleus","27.86","1","0","","nucleus","nucleus","24.5843","0.883092","0","3.8593","Zinc knuckle protein, involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; functionally redundant with Air2p"
"SEC65","YML105C","ER","36.58","19.0775","nucleolus","192.261","nucleus,nucleolus","88.7088","ER","66.2746","#N/A","","ER","25.27","0.69","-1","17.51","ER","27.14","0.74","0","10.59","ER","37.18","1.01","0","","ER","ER","61.0134","1.66784","1","7.68523","Subunit of the signal recognition particle (SRP), involved in protein targeting to the ER; interacts with Srp54p; homolog of mammalian SRP19"
"RPF1","YHR088W","below threshold","16.75","4.35688","nucleolus","135.068","punctate,nucleus","103.233","nucleus,nucleolus","83.088","nucleus,nucleolus","43.4459","cytosol","17.85","1.06","0","5.66","cytosol","16.41","0.97","0","4.46","cytosol","16.09","0.96","0","","below threshold","below threshold","20.6098","1.22944","0","3.51363","Nucleolar protein involved in the assembly and export of the large ribosomal subunit; constituent of 66S pre-ribosomal particles; contains a sigma(70)-like motif, which is thought to bind RNA"
"SNU13","YEL026W","","","","nucleolus","175.782","nucleolus","248.504","cytosol","22.4791","nucleolus","80.7735","","","","","","","","","","","","","","","","","","","","","",""
"HCA4","YJL033W","nucleolus","65.6","17.4895","nucleolus","85.3878","nucleus,nucleolus","77.2007","nucleus,nucleolus","65.5696","nucleus,nucleolus","40.7584","nucleolus","45.23","0.68","0","14.39","nucleolus","68.96","1.05","0","15.53","nucleolus","29.74","0.45","-1","","nucleolus","nucleolus","77.3586","1.17911","0","14.2662","Putative nucleolar DEAD box RNA helicase; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis"
"RCM1","YNL022C","","","","nucleolus","83.7528","nucleus","70.4122","punctate,nucleus","40.219","#N/A","0","","","","","","","","","","","","","","","","","","","","","","Putative cytosine 5-methyltransferase, contains seven beta-strand methyltransferase motif similar to NOP2/YNL061W; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; predicted to be involved in ribosome biogenesis"
"DBP3","YGL078C","nucleolus","111.55","30.9072","nucleolus","149.522","nucleus,nucleolus","139.074","nucleolus","89.3873","nucleus,nucleolus","58.1074","nucleolus","81.32","0.72","0","29.35","nucleolus","115.05","1.03","0","29.15","nucleolus","21.23","0.19","-1","","nucleolus","nucleolus","127.163","1.13992","0","19.3089","Putative ATP-dependent RNA helicase of the DEAD-box family involved in ribosomal biogenesis"
"SFH1","YLR321C","below threshold","18.43","4.30083","nucleolus","105.248","missing","","missing","","#N/A","0","cytosol","15.47","0.83","0","6.57","cytosol","16.95","0.91","0","3.89","cytosol","13.29","0.72","0","","below threshold","below threshold","18.1974","0.987246","0","2.76253","Component of the RSC chromatin remodeling complex; essential gene required for cell cycle progression and maintenance of proper ploidy; phosphorylated in the G1 phase of the cell cycle; Snf5p paralog"
"CTI6","YPL181W","below threshold","15.97","3.82402","nucleolus","55.5658","nucleus","12.8631","nucleus","30.5147","nucleus","27.5157","cytosol","18.65","1.16","0","7.31","cytosol","16.46","1.03","0","3.38","cytosol","15.82","0.99","0","","below threshold","below threshold","16.2238","1.01549","0","2.46165","Protein that relieves transcriptional repression by binding to the Cyc8p-Tup1p corepressor and recruiting the SAGA complex to the repressed promoter; contains a PHD finger domain"
"RPB4","YJL140W","nucleus","74.09","22.2411","nucleolus","128.765","nucleus","154.404","nucleus","76.8644","#N/A","0","nucleus","77.45","1.04","0","27.72","nucleus","36.04","0.48","-1","8.41","nucleus","70.2","0.94","0","","nucleus","nucleus","75.8342","1.02342","0","19.0485","RNA polymerase II subunit B32; forms two subunit dissociable complex with Rpb7p; involved recruitment of 3'-end processing factors to transcribing RNA polymerase II complex and in export of mRNA to cytoplasm under stress conditions"
"UTP20","YBL004W","below threshold","17.09","4.32436","nucleolus","72.1229","nucleus,nucleolus","43.5016","nucleolus","39.1567","nucleus","37.4751","cytosol","16.88","0.98","0","4.48","cytosol","19","1.11","0","4.01","cytosol","18.41","1.07","0","","below threshold","below threshold","","","0","","Component of the small-subunit (SSU) processome, which is involved in the biogenesis of the 18S rRNA"
"EST1","YLR233C","below threshold","17.79","4.13255","nucleolus","35.7615","nucleus,nucleolus","12.6902","punctate","19.0056","below threshold","24.0989","cytosol","18.66","1.04","0","5.57","cytosol","18.41","1.03","0","3.4","cytosol","15.62","0.87","0","","below threshold","below threshold","17.5872","0.988498","0","1.95737","TLC1 RNA-associated factor involved in telomere length regulation as the recruitment subunit of the telomerase holoenzyme, has a possible role in activating Est2p-TLC1-RNA bound to the telomere"
"FAF1","YIL019W","nucleus","29.64","6.38572","nucleolus","100.704","nucleus,nucleolus","54.4636","nucleolus","34.2671","nucleus,nucleolus","39.0269","nucleus","21.63","0.72","-1","6.5","nucleus","27.27","0.91","0","5.2","nucleus","22.53","0.75","0","","nucleus","nucleus","28.1429","0.949048","0","2.72673","Protein required for pre-rRNA processing and 40S ribosomal subunit assembly"
"HMO1","YDR174W","nucleolus","127.05","39.729","nucleolus","356.396","nucleus,nucleolus","531.582","nucleus,nucleolus","90.3194","#N/A","","nucleolus","131.24","1.03","0","59.58","nucleolus","102.58","0.8","0","35.4","nucleolus","162.41","1.27","0","","nucleolus","nucleolus","137.482","1.08205","0","35.8001","Chromatin associated high mobility group (HMG) family member involved in genome maintenance; rDNA-binding component of the Pol I transcription system; associates with a 5'-3' DNA helicase and Fpr1p, a prolyl isomerase"
"PUF6","YDR496C","nucleus","147.72","34.9479","nucleolus","165.925","nucleus","167.69","nucleus,nucleolus","130.887","#N/A","","nucleus","112.76","0.76","0","35.16","nucleus","151.36","1.02","0","34.46","punctate","","","","","nucleus","nucleus","153.895","1.04175","0","26.0448","Pumilio-homology domain protein that binds ASH1 mRNA at PUF consensus sequences in the 3' UTR and represses its translation, resulting in proper asymmetric localization of ASH1 mRNA"
"UTP13","YLR222C","nucleolus","91.1","27.428","nucleolus","99.7328","nucleolus","81.4383","nucleolus","55.0178","#N/A","","nucleolus","72.81","0.79","0","24.14","nucleolus","74.56","0.81","0","18.77","nucleolus","43.19","0.47","-1","","nucleolus","nucleolus","97.5138","1.07027","0","22.0885","Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"BUD22","YMR014W","nucleolus","51.37","11.9116","nucleolus","82.7656","nucleus,nucleolus","107.075","nucleolus","42.2971","#N/A","0","nucleolus","43.08","0.83","0","11.09","nucleolus","48.63","0.94","0","7.68","nucleolus","27.59","0.53","-1","","nucleolus","nucleolus","46.0585","0.896382","0","5.93196","Protein involved in bud-site selection; diploid mutants display a random budding pattern instead of the wild-type bipolar pattern"
"REX4","YOL080C","below threshold","16.47","3.3366","nucleolus","115.361","nucleus,nucleolus","128.547","nucleus,nucleolus","37.2559","nucleus,nucleolus","42.8441","cytosol","17.6","1.06","0","5.86","cytosol","14.95","0.9","0","3.02","cytosol","17.52","1.06","0","","below threshold","below threshold","17.1605","1.04129","0","2.05668","Putative RNA exonuclease possibly involved in pre-rRNA processing and ribosome assembly"
"STH1","YIL126W","nucleus","56.23","12.2495","nucleolus","91.6517","nucleus","63.5255","cytosol","20.1395","nucleus","37.0724","nucleus","52.29","0.92","0","16.47","nucleus","66.82","1.18","0","12.01","nucleus","44.99","0.8","0","","nucleus","nucleus","61.0733","1.08598","0","11.2979","ATPase component of the RSC chromatin remodeling complex; required for expression of early meiotic genes; essential helicase-related protein homologous to Snf2p"
"NOP9","YJL010C","nucleolus","71.94","","nucleolus","126.923","nucleus","195.895","nucleus,nucleolus","71.1502","nucleus,nucleolus","56.664","nucleolus","54.82","0.76","0","","nucleolus","69.08","0.96","0","","nucleolus","35.38","0.49","-1","","","","","","","","Essential subunit of U3-containing 90S preribosome involved in production of 18S rRNA and assembly of small ribosomal subunit; also part of pre-40S ribosome and required for its export into cytoplasm; binds RNA and contains pumilio domain"
"URB2","YJR041C","nucleolus","42.18","10.0726","nucleolus","93.1436","nucleolus","58.1451","nucleolus","45.46","nucleolus","38.1259","nucleolus","33.53","0.79","0","10.2","nucleolus","44.82","1.06","0","10.93","nucleolus","25.1","0.59","-1","","nucleolus","nucleolus","44.9973","1.06651","0","9.12695","Nucleolar protein required for normal metabolism of the rRNA primary transcript, proposed to be involved in ribosome biogenesis"
"NAN1","YPL126W","nucleolus","95.96","","punctate,nucleolus","97.5612","punctate,nucleolus","47.6408","nucleolus","62.0487","nucleolus","38.2547","nucleolus","76.09","0.79","0","","nucleolus","76.8","0.8","0","","nucleolus","51.27","0.53","-1","","","","","","","","U3 snoRNP protein, component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA"
"BUD21","YOR078W","nucleus","42.16","10.2413","nucleolus","84.6055","nucleus,nucleolus","85.5691","nucleolus","54.7757","nucleus,nucleolus","43.8633","nucleus","35.69","0.84","0","10.81","nucleus","30.93","0.73","0","6.56","punctate","","","","","nucleus","nucleus","39.5115","0.936971","0","6.4187","Component of small ribosomal subunit (SSU) processosome that contains U3 snoRNA; originally isolated as bud-site selection mutant that displays a random budding pattern"
"MAK21","YDR060W","nucleolus","77.45","23.3583","nucleolus","130.65","nucleus,nucleolus","121.714","nucleus,nucleolus","106.18","nucleus,nucleolus","47.1899","nucleolus","54.62","0.7","0","18.56","nucleolus","98.56","1.27","0","20.62","nucleolus","33.12","0.42","-1","","nucleolus","nucleolus","81.2694","1.04928","0","14.8382","Constituent of 66S pre-ribosomal particles, required for large (60S) ribosomal subunit biogenesis; involved in nuclear export of pre-ribosomes; required for maintenance of dsRNA virus; homolog of human CAATT-binding protein"
"POL5","YEL055C","nucleus","49.51","12.3405","nucleolus","138.345","nucleus","218.194","nucleus,nucleolus","59.7979","nucleus,nucleolus","56.9853","nucleus","28.34","0.57","-1","9.77","nucleus","50.84","1.02","0","10.12","punctate","","","","","nucleus","nucleus","48.1293","0.972078","0","9.50346","DNA Polymerase phi; has sequence similarity to the human MybBP1A and weak sequence similarity to B-type DNA polymerases, not required for chromosomal DNA replication; required for the synthesis of rRNA"
"TOF2","YKR010C","nucleolus","24.46","5.96537","nucleolus","48.2496","nucleus,nucleolus","25.394","punctate,nucleolus","24.3787","mitochondria","27.3462","nucleolus","21.72","0.88","0","6.6","nucleolus","24.24","0.99","0","4.21","nucleolus","21.24","0.86","0","","nucleolus","nucleolus","23.8447","0.97435","0","2.52758","Protein required for rDNA silencing and mitotic rDNA condensation; stimulates Cdc14p phosphatase activity and biphasic release to promote rDNA repeat segregation; required for condensin recruitment to the replication fork barrier site"
"FYV7","YLR068W","below threshold","17.07","4.51128","nucleolus","175.355","nucleus,nucleolus","116.375","nucleolus","35.2227","nucleus,nucleolus","51.092","cytosol","18.23","1.06","0","6.77","cytosol","12.69","0.74","0","2.11","cytosol","15.88","0.92","0","","below threshold","below threshold","16.0756","0.941337","0","1.87046","Essential protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin"
"RSC8","YFR037C","below threshold","13.27","3.89447","nucleolus","153.029","nucleus","68.9973","nucleus","59.3673","nucleus","47.6258","cytosol","17.75","1.33","0","6.35","cytosol","13.05","0.98","0","3.33","cytosol","14.76","1.11","0","","below threshold","below threshold","16.1843","1.21914","0","2.73803","Component of the RSC chromatin remodeling complex; essential for viability and mitotic growth; homolog of SWI/SNF subunit Swi3p, but unlike Swi3p, does not activate transcription of reporters"
"UBP10","YNL186W","nucleus","64.21","15.2798","nucleolus","99.3069","nucleus,nucleolus","93.1116","nucleus,nucleolus","30.5717","nucleus,nucleolus","46.6728","nucleus","43.62","0.67","0","17.07","nucleus","56.2","0.87","0","12.16","nucleus","33.44","0.52","-1","","punctate","nucleus","73.9456","1.15139","0","11.4687","Ubiquitin-specific protease that deubiquitinates ubiquitin-protein moieties; may regulate silencing by acting on Sir4p; involved in posttranscriptionally regulating Gap1p and possibly other transporters; primarily located in the nucleus"
"UTP7","YER082C","below threshold","15.02","3.49261","nucleolus","120.31","nucleus,nucleolus","110.576","nucleus,nucleolus","53.8468","nucleus,nucleolus","41.4014","cytosol","16.96","1.12","0","6.42","cytosol","14.13","0.94","0","3.01","cytosol","17.55","1.16","0","","below threshold","below threshold","16.35","1.08789","0","1.9482","Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"ESF1","YDR365C","below threshold","17.57","4.05225","nucleolus","154.921","nucleus,nucleolus","173.045","nucleolus","77.658","nucleus,nucleolus","52.2571","cytosol","17.67","1","0","5.84","cytosol","20.03","1.13","0","4.48","cytosol","15.66","0.89","0","","below threshold","below threshold","16.8765","0.959906","0","2.49351","Nucleolar protein involved in pre-rRNA processing; depletion causes severely decreased 18S rRNA levels"
"FOB1","YDR110W","nucleolus","25.29","5.86408","nucleolus","71.7476","nucleus","58.5543","punctate,nucleus","21.8824","nucleus,nucleolus","35.7223","nucleolus","27.14","1.07","0","6.85","nucleolus","24.97","0.98","0","5.85","nucleolus","23.47","0.92","0","","nucleolus","nucleolus","31.012","1.22606","0","6.12175","Nucleolar protein that binds the rDNA replication fork barrier (RFB) site; required for replication fork blocking, recombinational hotspot activity, condensin recruitment to RFB and rDNA repeat segregation; related to retroviral integrases"
"SPT4","YGR063C","nucleus","85.12","22.9773","nucleolus","102.594","nucleus","114.603","nucleus","41.8458","nucleus","43.6512","nucleus","95.5","1.12","0","28.09","nucleus","92.23","1.08","0","24.54","nucleus","95.5","1.12","0","","nucleus","nucleus","73.2078","0.859999","0","16.2735","Protein involved in the regulating Pol I and Pol II transcription, pre-mRNA processing, kinetochore function, and gene silencing; forms a complex with Spt5p"
"RAD9","YDR217C","nucleus","23.86","5.54969","nucleolus","87.0117","nucleus","68.665","nucleus","25.6885","#N/A","0","nucleus","16.61","0.69","-1","4.88","nucleus","25.42","1.06","0","4.38","nucleus","18.45","0.77","-1","","nucleus","nucleus","23.4941","0.984283","0","2.95865","DNA damage-dependent checkpoint protein, required for cell-cycle arrest in G1/S, intra-S, and G2/M; transmits checkpoint signal by activating Rad53p and Chk1p; hyperphosphorylated by Mec1p and Tel1p; potential Cdc28p substrate"
"BRE1","YDL074C","","","","nucleolus","61.4764","nucleus","0","nucleus","32.573","nucleus","33.5655","","","","","","","","","","","","","","","","","","","","","",""
"SWI3","YJL176C","nucleus","33.01","9.4965","nucleolus","79.0847","nucleus","25.7458","nucleus","34.7308","nucleus","30.0907","nucleus","","","0","","technical problem","","","0","","nucleus","","","","","nucleus","nucleus","","","0","","Subunit of the SWI/SNF chromatin remodeling complex, which regulates transcription by remodeling chromosomes; required for transcription of many genes, including ADH1, ADH2, GAL1, HO, INO1 and SUC2"
"SPP41","YDR464W","nucleus","22.45","5.50866","nucleolus","51.0895","nucleus","32.8393","nucleus","30.1693","nucleus","38.4977","nucleus","18.51","0.82","0","7.37","nucleus","22.78","1.01","0","5.03","nucleus","18.48","0.82","0","","nucleus","nucleus","29.9415","1.33312","0","5.97831","Protein involved in negative regulation of expression of spliceosome components PRP4 and PRP3"
"SIR3","YLR442C","nuclear periphery","20.09","4.79189","nucleus,nucleolus","65.4641","nucleus","55.2798","punctate,nuclear periphery","28.11","#N/A","","nuclear periphery","22.59","1.12","0","7.44","nuclear periphery","20.93","1.04","0","3.92","nuclear periphery","22.1","1.09","0","","nuclear periphery","nuclear periphery","21.8639","1.0877","0","3.38105","Silencing protein that interacts with Sir2p and Sir4p, and histone H3 and H4 tails, to establish a transcriptionally silent chromatin state; required for spreading of silenced chromatin; recruited to chromatin through interaction with Rap1p"
"CBF5","YLR175W","below threshold","16.3","3.57503","nucleolus","323.786","nucleolus","107.683","nucleolus","155.682","nucleolus","52.1826","cytosol","18.19","1.11","0","10.36","cytosol","16.12","0.98","0","3.78","cytosol","13.24","0.81","0","","below threshold","below threshold","17.6767","1.0841","0","2.30777","Pseudouridine synthase catalytic subunit of box H/ACA small nucleolar ribonucleoprotein particles (snoRNPs), acts on both large and small rRNAs and on snRNA U2; mutations in human ortholog dyskerin cause the disorder dyskeratosis congenita"
"SPT5","YML010W","nucleus","87.17","30.3129","nucleus,nucleolus","150.676","nucleus","110.449","nucleus","65.5397","nucleus","52.239","nucleus","81.36","0.93","0","26.77","nucleus","106.18","1.21","0","26.01","nucleus","81.23","0.93","0","","nucleus","nucleus","107.202","1.22973","0","20.3216","Protein involved in regulating Pol I and Pol II transcription and pre-mRNA processing; forms a complex with Spt4p; contains a C-terminal repeat domain that is a target for phosphorylation by Sgv1p"
"FIP1","YJR093C","","","","nucleus,nucleolus","55.9505","cytosol","40.6022","nucleus","41.742","nucleus","28.8724","","","","","","","","","","","","","","","","","","","","","",""
"NOP53","YPL146C","below threshold","15.02","","nucleus,nucleolus","141.299","nucleus,nucleolus","127.346","missing","","#N/A","0","cytosol","16.43","1.09","0","","cytosol","16.7","1.11","0","","cytosol","17.05","1.13","0","","","","","","","","Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p; null mutant is viable but growth is severely impaired"
"RNA14","YMR061W","below threshold","16.55","7.02171","nucleus,nucleolus","55.4588","nucleus,nucleolus","25.7761","nucleus","45.411","#N/A","0","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Cleavage and polyadenylation factor I (CF I) component involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex"
"BRX1","YOL077C","nucleus","120.19","38.772","nucleolus","116.904","missing","","missing","","#N/A","","nucleus","91.54","0.76","0","27.51","nucleus","122.19","1.01","0","23.47","punctate","","","","","nucleus","nucleus","111.554","0.928115","0","16.6156","Nucleolar protein, constituent of 66S pre-ribosomal particles; depletion leads to defects in rRNA processing and a block in the assembly of large ribosomal subunits; possesses a sigma(70)-like RNA-binding motif"
"NRG1","YDR043C","nucleus","19.21","","nucleus,nucleolus","54.0114","nucleus","44.1405","nucleus","23.5927","nucleus","28.221","nucleus","25.23","1.31","0","","nucleus","17.86","0.92","0","","nucleus","22.89","1.19","0","","","","","","","","Transcriptional repressor that recruits the Cyc8p-Tup1p complex to promoters; mediates glucose repression and negatively regulates a variety of processes including filamentous growth and alkaline pH response"
"RRP12","YPL012W","nucleus, cytosol","91.8","26.9892","nucleolus","153.255","missing","","nucleus,nucleolus","68.8546","#N/A","","nucleus, cytosol","64.69","0.7","0","29.22","punctate","","","0","","punctate","","","","","nucleus, cytosol","nucleus, cytosol","107.469","1.17057","0","17.816","Protein required for export of the ribosomal subunits; associates with the RNA components of the pre-ribosomes; contains HEAT-repeats"
"KRI1","YNL308C","nucleus, cytosol","63.16","15.6492","nucleolus","117.605","nucleus,nucleolus","196.962","nucleus,nucleolus","79.6158","nucleus,nucleolus","57.4805","nucleus, cytosol","52.77","0.83","0","12.2","nucleus, cytosol","68.63","1.08","0","12.36","punctate","","","","","nucleus, cytosol","nucleus, cytosol","67.8104","1.07354","0","9.13313","Essential nucleolar protein required for 40S ribosome biogenesis; physically and functionally interacts with Krr1p"
"YLR363W-A","YLR363W-A","nucleus","66.91","18.7737","nucleus,nucleolus","213.152","nucleus,nucleolus","250.477","nucleus","68.5446","#N/A","0","nucleus","66.49","0.99","0","19.91","nucleus","57.67","0.86","0","15.45","nucleus","44.52","0.66","0","","nucleus","nucleus","54.9981","0.821839","0","8.20247","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus"
"UTP22","YGR090W","nucleus","89.65","21.7466","nucleus,nucleolus","132.804","nucleus,nucleolus","32.8469","nucleus,nucleolus","90.0117","nucleus,nucleolus","40.7067","nucleus","53.14","0.59","-1","16.99","nucleus","87.15","0.97","0","15.31","nucleus","39.58","0.44","-1","","nucleus","nucleus","83.4588","0.93085","0","14.5729","Possible U3 snoRNP protein involved in maturation of pre-18S rRNA, based on computational analysis of large-scale protein-protein interaction data"
"RRP5","YMR229C","nucleolus","171.53","53.634","nucleus,nucleolus","280.624","nucleus,nucleolus","228.8","nucleus,nucleolus","140.474","nucleus,nucleolus","74.2127","nucleolus","109.54","0.63","0","42.35","nucleolus","165.65","0.96","0","36.12","nucleolus","57.05","0.33","-1","","nucleolus","nucleolus","157.244","0.916679","0","39.2338","RNA binding protein with preference for single stranded tracts of U's involved in synthesis of both 18S and 5.8S rRNAs; component of both the ribosomal small subunit (SSU) processosome and the 90S preribosome"
"SPB1","YCL054W","below threshold","14.38","3.80101","nucleus,nucleolus","71.2579","missing","","below threshold","19.9563","nucleus,nucleolus","41.7054","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","AdoMet-dependent methyltransferase involved in rRNA processing and 60S ribosomal subunit maturation; methylates G2922 in the tRNA docking site of the large subunit rRNA and in the absence of snR52, U2921; suppressor of PAB1 mutants"
"RPB8","YOR224C","nucleus","179.53","53.2201","nucleus,nucleolus","220.306","nucleus,nucleolus","322.699","missing","","nucleus,nucleolus","83.6682","nucleus","167.19","0.93","0","54.67","nucleus","","","0","","nucleus","161.26","0.89","0","","nucleus","nucleus","","","0","","RNA polymerase subunit ABC14.5, common to RNA polymerases I, II, and III"
"CTR9","YOL145C","nucleus","58.18","15.9574","nucleus,nucleolus","107.933","nucleus","72.0404","nucleus","54.2956","nucleus","37.3883","nucleus","57.44","0.98","0","14.78","nucleus","58.18","1","0","11.52","nucleus","42.15","0.72","0","","nucleus","nucleus","77.7699","1.33653","0","17.1139","Component of the Paf1p complex that binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes, including cyclin genes; contains TPR repeats"
