Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"FMP23","YBR047W","below threshold","16.8","3.83512","mitochondria","218.422","mitochondria","52.8151","cytosol,punctate","26.068","#N/A","34.3844","cytosol","15.15","0.9","0","5.61","cytosol","17.33","1.03","0","4.48","cytosol","16.14","0.96","0","","below threshold","below threshold","16.6204","0.988737","0","2.49169","Putative protein of unknown function; proposed to be involved in iron or copper homeostatis; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"MIS1","YBR084W","mitochondria","69.9","20.524","mitochondria","63.5126","Blank","4.0169","cytosol,mitochondria","20.751","#N/A","24.3064","mitochondria","54.4","0.77","0","17.46","mitochondria","53.36","0.76","0","9.57","mitochondria","27.24","0.38","-1","","mitochondria","mitochondria","64.0887","0.916681","0","11.6023","Mitochondrial C1-tetrahydrofolate synthase, involved in interconversion between different oxidation states of tetrahydrofolate (THF); provides activities of formyl-THF synthetase, methenyl-THF cyclohydrolase, and methylene-THF dehydrogenase"
"YSA1","YBR111C","cytosol","38.03","10.0402","mitochondria","233.436","mitochondria","338.567","cytosol,punctate","50.1339","#N/A","0","cytosol","43.07","1.13","0","15.1","cytosol","34.94","0.91","0","9.69","cytosol","59.29","1.55","1","","cytosol","cytosol","33.3183","0.875862","0","5.74296","Nudix hydrolase family member with ADP-ribose pyrophosphatase activity; shown to metabolize O-acetyl-ADP-ribose to AMP and acetylated ribose 5'-phosphate"
"MRPS9","YBR146W","below threshold","17.28","5.16849","mitochondria","88.077","mitochondria","11.5591","cytosol,mitochondria","36.4654","#N/A","28.0309","cytosol","15.61","0.9","0","4.94","cytosol","17.87","1.03","0","2.88","cytosol","15.77","0.91","0","","below threshold","below threshold","17.3327","1.0028","0","3.55603","Mitochondrial ribosomal protein of the small subunit"
"ECM31","YBR176W","mitochondria","19.82","5.15976","mitochondria","151.648","punctate,mitochondria","6.83215","below threshold","22.8125","#N/A","25.3533","mitochondria","20.43","1.03","0","6.2","mitochondria","18.91","0.95","0","3.58","mitochondria","16.62","0.83","0","","mitochondria","mitochondria","19.2764","0.972271","0","3.58035","Ketopantoate hydroxymethyltransferase, required for pantothenic acid biosynthesis, converts 2-oxoisovalerate into 2-dehydropantoate"
"SCO2","YBR024W","below threshold","13.49","3.85353","mitochondria","142.974","mitochondria","17.2717","mitochondria","23.6505","#N/A","25.169","cytosol","13.11","0.97","0","4.19","cytosol","14.57","1.08","0","2.67","cytosol","13.79","1.02","0","","below threshold","below threshold","16.0235","1.18718","0","2.08364","Protein anchored to the mitochondrial inner membrane, similar to Sco1p and may have a redundant function with Sco1p in delivery of copper to cytochrome c oxidase; interacts with Cox2p"
"SCO1","YBR037C","mitochondria","18.31","4.48957","mitochondria","67.5615","mitochondria","41.0355","cytosol,mitochondria","24.4882","#N/A","27.0422","mitochondria","16.97","0.92","0","5.56","mitochondria","16.5","0.9","0","3.29","mitochondria","22.12","1.2","0","","mitochondria","mitochondria","15.9018","0.867929","0","2.4632","Copper-binding protein of the mitochondrial inner membrane, required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; has similarity to thioredoxins"
"MRPL37","YBR268W","mitochondria","46.46","10.51","mitochondria","106.735","mitochondria","10.2824","missing","","#N/A","24.4925","mitochondria","34.86","0.75","0","10.83","mitochondria","51.19","1.1","0","9.02","mitochondria","41.66","0.89","0","","mitochondria","mitochondria","32.3156","0.695491","0","5.40609","Mitochondrial ribosomal protein of the large subunit"
"PGS1","YCL004W","","","","mitochondria","69.7884","mitochondria","48.7102","mitochondria","24.661","#N/A","25.8782","","","","","","","","","","","","","","","","","","","","","",""
"MBA1","YBR185C","below threshold","15.53","3.82669","mitochondria","86.4602","mitochondria","37.4714","cytosol,mitochondria","24.7551","#N/A","29.5175","cytosol","14.75","0.94","0","4.76","cytosol","16.19","1.04","0","3.3","cytosol","17.26","1.11","0","","below threshold","below threshold","15.049","0.968617","0","1.81759","Protein involved in assembly of mitochondrial respiratory complexes; may act as a receptor for proteins destined for export from the mitochondrial matrix to the inner membrane"
"PDB1","YBR221C","below threshold","16.13","","mitochondria","303.778","missing","100.98","mitochondria","101.143","#N/A","41.4218","cytosol","18.27","1.13","0","","cytosol","25.01","1.55","0","","cytosol","39.95","2.47","0","","","","","","","","E1 beta subunit of the pyruvate dehydrogenase (PDH) complex, which is an evolutionarily-conserved multi-protein complex found in mitochondria"
"MCX1","YBR227C","mitochondria","34.21","8.19567","mitochondria","130.126","mitochondria","98.2162","cytosol,punctate","37.0573","#N/A","46.8541","mitochondria","41.1","1.2","0","14.75","mitochondria","32.27","0.94","0","5.43","mitochondria","35.17","1.02","0","","mitochondria","mitochondria","41.1091","1.20165","0","4.56915","Mitochondrial matrix protein; putative ATP-binding chaperone with non-proteolytic function; similar to bacterial ClpX proteins"
"MRPS5","YBR251W","mitochondria","37.26","12.375","mitochondria","76.9984","punctate,mitochondria","5.36076","cytosol","23.5656","#N/A","24.9726","mitochondria","30.94","0.83","0","13.95","mitochondria","36.31","0.97","0","5.45","mitochondria","44.83","1.2","0","","mitochondria","mitochondria","44.8374","1.2032","0","13.1798","Mitochondrial ribosomal protein of the small subunit"
"SHM1","YBR263W","mitochondria","76.22","22.6627","mitochondria","268.37","missing","322.83","cytosol","108.373","#N/A","0","mitochondria","78.1","1.02","0","26.93","punctate","","","0","","punctate","","","","","mitochondria","mitochondria","74.0988","0.972105","0","16.1079","Mitochondrial serine hydroxymethyltransferase, converts serine to glycine plus 5,10 methylenetetrahydrofolate; involved in generating precursors for purine, pyrimidine, amino acid, and lipid biosynthesis; reverse reaction generates serine"
"MRPL32","YCR003W","mitochondria","60.48","12.2488","mitochondria","71.934","missing","","below threshold","23.523","#N/A","27.4541","mitochondria","56.38","0.93","0","19.73","mitochondria","52.67","0.87","0","8.16","mitochondria","64.52","1.06","0","","mitochondria","mitochondria","72.412","1.19708","0","15.6847","Mitochondrial ribosomal protein of the large subunit"
"TRX3","YCR083W","mitochondria","32.81","8.93689","mitochondria","167.347","mitochondria","272.942","cytosol,punctate","33.0803","#N/A","65.3806","mitochondria","29.18","0.88","0","12.41","mitochondria","27.44","0.83","0","5.37","mitochondria","95.2","2.9","1","","mitochondria","mitochondria","27.4494","0.836474","0","6.00196","Mitochondrial thioredoxin, highly conserved oxidoreductase required to maintain the redox homeostasis of the cell, forms the mitochondrial thioredoxin system with Trr2p, redox state is maintained by both Trr2p and Glr1p"
"ATP16","YDL004W","below threshold","15.15","3.79298","mitochondria","140.419","missing","","cytosol,punctate","22.0445","#N/A","","cytosol","15.01","0.99","0","4.09","cytosol","13.01","0.85","0","2.74","cytosol","15.55","1.02","0","","below threshold","below threshold","14.2463","0.940007","0","1.77169","Delta subunit of the central stalk of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated"
"SLM3","YDL033C","mitochondria","22.09","5.93737","mitochondria","35.3174","missing","0","missing","0","#N/A","","mitochondria","22.61","1.02","0","7.23","mitochondria","23.77","1.07","0","3.39","mitochondria","19.04","0.86","0","","mitochondria","mitochondria","24.2827","1.09869","0","3.2091","tRNA-specific 2-thiouridylase, responsible for 2-thiolation of the wobble base of mitochondrial tRNAs; human ortholog is implicated in myoclonus epilepsy associated with ragged red fibers (MERRF)"
"MTF2","YDL044C","mitochondria","29.67","6.60102","mitochondria","76.956","mitochondria","84.5941","mitochondria","104.768","#N/A","0","mitochondria","28.61","0.96","0","10.68","mitochondria","30.66","1.03","0","4.12","mitochondria","29.26","0.98","0","","mitochondria","mitochondria","30.6708","1.03352","0","4.76832","Mitochondrial matrix protein that interacts with an N-terminal region of mitochondrial RNA polymerase (Rpo41p) and couples RNA processing and translation to transcription"
"IDP1","YDL066W","mitochondria","194.6","59.0244","mitochondria","275.722","punctate","109.554","mitochondria","102.858","#N/A","","mitochondria","217.8","1.11","0","117.9","mitochondria","222.9","1.14","0","38.75","mitochondria","117.41","0.6","0","","mitochondria","mitochondria","210.822","1.08332","0","67.284","Mitochondrial NADP-specific isocitrate dehydrogenase, catalyzes the oxidation of isocitrate to alpha-ketoglutarate; not required for mitochondrial respiration and may function to divert alpha-ketoglutarate to biosynthetic processes"
"SLM5","YCR024C","","","","mitochondria","50.0091","missing","","below threshold","20.0728","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"IMG1","YCR046C","mitochondria","44.82","10.5482","mitochondria","92.6431","mitochondria","27.6744","missing","0","#N/A","0","mitochondria","47.68","1.06","0","13.74","mitochondria","40.16","0.89","0","7.44","mitochondria","64.69","1.44","1","","mitochondria","mitochondria","54.7772","1.22196","0","13.4221","Mitochondrial ribosomal protein of the large subunit, required for respiration and for maintenance of the mitochondrial genome"
"IMG2","YCR071C","mitochondria","18.22","3.66861","mitochondria","77.6265","mitochondria","6.73938","missing","0","#N/A","","mitochondria","20.08","1.1","0","6.32","mitochondria","16.24","0.89","0","3","mitochondria","18.09","0.99","0","","mitochondria","mitochondria","16.5996","0.910862","0","2.17261","Mitochondrial ribosomal protein of the large subunit"
"NDE2","YDL085W","below threshold","17.59","","mitochondria","124.685","mitochondria","6.03535","cytosol,punctate,mitochondria","20.601","#N/A","24.3324","cytosol","19.53","1.1","0","","cytosol","18.37","1.04","0","","punctate","28.98","1.64","0","","","","","","","","Mitochondrial external NADH dehydrogenase, catalyzes the oxidation of cytosolic NADH; Nde1p and Nde2p are involved in providing the cytosolic NADH to the mitochondrial respiratory chain"
"CDC9","YDL164C","nucleus:mitochondria","39.13","10.0886","mitochondria","104.985","mitochondria","121.356","nucleus,mitochondria","42.9125","#N/A","54.7245","nucleus.mitochondria","38.5","0.98","0","17.78","nucleus.mitochondria","38.61","0.98","0","6.49","nucleus,mitochondria","","","","","nucleus:mitochondria","nucleus:mitochondria","38.613","0.986579","0","6.93197","DNA ligase found in the nucleus and mitochondria, an essential enzyme that joins Okazaki fragments during DNA replication; also acts in nucleotide excision repair, base excision repair, and recombination"
"DLD1","YDL174C","mitochondria","34.24","10.2556","mitochondria","171.33","mitochondria","192.259","mitochondria","30.744","#N/A","30.7985","mitochondria","41.33","1.2","0","18.03","mitochondria","33.47","0.97","0","6.63","mitochondria","26.48","0.77","0","","mitochondria","mitochondria","32.8201","0.958207","0","6.48801","D-lactate dehydrogenase, oxidizes D-lactate to pyruvate, transcription is heme-dependent, repressed by glucose, and derepressed in ethanol or lactate; located in the mitochondrial inner membrane"
"DLD2","YDL178W","mitochondria","66.2","16.655","mitochondria","118.284","mitochondria","145.163","mitochondria","60.7467","#N/A","59.0638","mitochondria","84.74","1.27","0","29.51","mitochondria","71.18","1.07","0","10.04","mitochondria","42.9","0.64","0","","mitochondria","mitochondria","71.5458","1.08048","0","12.0239","D-lactate dehydrogenase, located in the mitochondrial matrix"
"INH1","YDL181W","mitochondria","54.29","28.2149","mitochondria","209.129","mitochondria","360.087","cytosol","75.288","#N/A","71.8825","mitochondria","66.97","1.23","0","30.89","mitochondria","52.16","0.96","0","12.95","mitochondria","111.8","2.05","1","","mitochondria","mitochondria","34.4511","0.634508","-1","9.74989","Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has similarity to Stf1p; has a calmodulin-binding motif and binds calmodulin in vitro"
"YDL183C","YDL183C","mitochondria","16.75","","mitochondria","74.4324","mitochondria","68.9064","mitochondria","24.6799","#N/A","37.9272","mitochondria","19.48","1.16","0","","mitochondria","19.43","1.15","0","","mitochondria","36.95","2.2","0","","","","","","","","Putative protein of unknown function; YDL183C is not an essential gene"
"MRPL11","YDL202W","mitochondria","53.33","12.7425","mitochondria","88.6646","mitochondria","127.662","missing","","#N/A","32.7121","mitochondria","66.84","1.25","0","19.14","vacuole","46.56","0.87","0","7.08","mitochondria","44.35","0.83","0","","mitochondria","mitochondria","56.732","1.0636","0","10.7312","Mitochondrial ribosomal protein of the large subunit"
"GCV1","YDR019C","","","","mitochondria","134.163","mitochondria","41.9418","cytosol,punctate,nucleus","99.8796","#N/A","31.4681","","","","","","","","","","","","","","","","","","","","","",""
"QRI7","YDL104C","mitochondria","18.25","4.68287","mitochondria","52.3821","missing","40.6817","below threshold","26.035","#N/A","","mitochondria","21.39","1.17","0","7.56","mitochondria","19.11","1.04","0","3.34","mitochondria","19.95","1.09","0","","mitochondria","mitochondria","19.8035","1.08481","0","3.3","Highly conserved mitochondrial protein, essential for stability of the mitochondrial genome; functional homolog of the essential E. coli ygjD gene; member of a family of proteins putatively involved in genome maintenance"
"MSS2","YDL107W","mitochondria","20.08","5.2635","mitochondria","70.0928","missing","16.8144","below threshold","22.8464","#N/A","","mitochondria","15.03","0.74","0","5.52","mitochondria","16.27","0.81","0","3.39","mitochondria","24.09","1.19","0","","mitochondria","mitochondria","18.2851","0.910183","0","2.79269","Peripherally bound inner membrane protein of the mitochondrial matrix involved in membrane insertion of C-terminus of Cox2p, interacts genetically and physically with Cox18p"
"YFH1","YDL120W","mitochondria","36.99","","mitochondria","151.448","mitochondria","","mitochondria","69.6597","#N/A","76.188","mitochondria","37.4","1.01","0","","mitochondria","36.06","0.97","0","","mitochondria","35.42","0.95","0","","","","","","","","Mitochondrial matrix iron chaperone; oxidizes and stores iron; interacts with Isu1p to promote Fe-S cluster assembly; mutation results in multiple Fe/S-dependent enzyme deficiencies; human frataxin homolog is mutated in Friedrich's ataxia"
"STF1","YDL130W-A","mitochondria","69.33","45.2722","mitochondria","175.969","mitochondria","294.695","below threshold","19.9199","#N/A","","mitochondria","122.29","1.76","1","43.41","mitochondria","99.57","1.43","1","26.31","mitochondria","288.76","4.16","1","","mitochondria","mitochondria","61.0117","0.8799","0","14.5076","Protein involved in regulation of the mitochondrial F1F0-ATP synthase; Stf1p and Stf2p may act as stabilizing factors that enhance inhibitory action of the Inh1p protein"
"EHD3","YDR036C","mitochondria","59.47","15.6832","mitochondria","125.137","mitochondria","134.73","cytosol,punctate","29.6033","#N/A","","mitochondria","67.35","1.13","0","20.85","mitochondria","60.64","1.01","0","13.64","mitochondria","60.95","1.02","0","","mitochondria","mitochondria","57.4451","0.965779","0","13.1176","3-hydroxyisobutyryl-CoA hydrolase, member of a family of enoyl-CoA hydratase/isomerases; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; phosphorylated; mutation affects fluid-phase endocytosis"
"COX26","YDR119W-A","","","","mitochondria","59.8999","punctate,mitochondria","4.76533","mitochondria","17.5998","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"TRM1","YDR120C","below threshold","14.44","3.37972","mitochondria","120.918","missing","150.082","nucleus","47.435","#N/A","45.5254","cytosol","17.03","1.17","0","4.99","cytosol","13.17","0.91","0","3.2","cytosol","18.79","1.3","0","","below threshold","below threshold","16.247","1.1246","0","2.54947","tRNA methyltransferase; two forms of the protein are made by alternative translation starts; localizes to both the nucleus and mitochondrion to produce the modified base N2,N2-dimethylguanosine in tRNAs in both compartments"
"RSM24","YDR175C","mitochondria","46.11","12.6312","mitochondria","68.9923","mitochondria","27.4191","mitochondria","14.6024","#N/A","30.1024","mitochondria","","","0","","mitochondria","","","0","","technical problem","","","","","mitochondria","mitochondria","","","0","","Mitochondrial ribosomal protein of the small subunit"
"MSS116","YDR194C","mitochondria","22.67","4.60633","mitochondria","75.9032","mitochondria","97.3581","cytosol,mitochondria","22.2339","#N/A","62.5326","mitochondria","19.69","0.86","0","8.54","mitochondria","21.72","0.95","0","4.28","mitochondria","19.39","0.85","0","","mitochondria","mitochondria","","","0","","DEAD-box protein required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing"
"COQ4","YDR204W","mitochondria","31.98","9.86126","mitochondria","133.99","punctate,mitochondria","12.2176","below threshold","22.8585","#N/A","25.8167","mitochondria","28.32","0.88","0","11.29","mitochondria","28.4","0.88","0","5.23","mitochondria","46.18","1.44","1","","mitochondria","mitochondria","34.4967","1.07837","0","5.49007","Protein with a role in ubiquinone (Coenzyme Q) biosynthesis, possibly functioning in stabilization of Coq7p; located on the matrix face of the mitochondrial inner membrane; component of a mitochondrial ubiquinone-synthesizing complex"
"RSM10","YDR041W","mitochondria","33.5","9.75248","mitochondria","91.1259","punctate,mitochondria","21.7648","missing","0","#N/A","28.7802","mitochondria","35.04","1.04","0","14.68","mitochondria","30.88","0.92","0","5.22","mitochondria","33.56","1","0","","mitochondria","mitochondria","35.8622","1.07037","0","4.59417","Mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S10 ribosomal protein; essential for viability, unlike most other mitoribosomal proteins"
"FMP16","YDR070C","mitochondria","163.96","188.114","mitochondria","133.331","mitochondria","313.654","mitochondria","28.067","#N/A","","mitochondria","132.82","0.81","0","122.41","mitochondria","123.39","0.75","0","48.23","mitochondria","827.5","5.04","1","","mitochondria","mitochondria","137.803","0.840417","0","53.3784","Putative protein of unknown function; proposed to be involved in responding to conditions of stress; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"MRX14","YDR115W","","","","mitochondria","67.3162","mitochondria","6.81255","missing","","#N/A","","","","","","","","","","","","","","","","","","","","","","","Putative mitochondrial ribosomal protein of the large subunit, has similarity to E. coli L34 ribosomal protein; required for respiratory growth, as are most mitochondrial ribosomal proteins"
"HEM1","YDR232W","below threshold","16.61","3.9344","mitochondria","123.971","mitochondria","","cytosol,punctate,mitochondria","18.6375","#N/A","","cytosol","14.89","0.89","0","5.23","cytosol","16.25","0.97","0","2.67","cytosol","13.82","0.83","0","","below threshold","below threshold","19.0253","1.14481","0","3.01306","5-aminolevulinate synthase, catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p"
"ATP5","YDR298C","punctate","25.17","9.59054","mitochondria","211.044","mitochondria","286.144","cytosol,punctate","81.8014","#N/A","53.6732","punctate","22.8","0.9","0","10.42","punctate","25.11","0.99","0","7.4","punctate","25.21","1","0","","punctate","punctate","24.8495","0.986893","0","3.65835","Subunit 5 of the stator stalk of mitochondrial F1F0 ATP synthase, which is an evolutionarily conserved enzyme complex required for ATP synthesis; homologous to bovine subunit OSCP (oligomycin sensitivity-conferring protein); phosphorylated"
"OMS1","YDR316W","below threshold","16.71","","mitochondria","55.2423","mitochondria","24.865","mitochondria","18.4146","#N/A","29.5964","cytosol","16.82","1","0","","cytosol","17.08","1.02","0","","cytosol","15.22","0.91","0","","","","","","","","Protein integral to the mitochondrial membrane; has a conserved methyltransferase motif; multicopy suppressor of respiratory defects caused by OXA1 mutations"
"MRPL35","YDR322W","mitochondria","51.22","14.52","mitochondria","81.9404","punctate,mitochondria","0","missing","0","#N/A","35.2477","mitochondria","46.72","0.91","0","17.12","mitochondria","43.51","0.84","0","10.9","mitochondria","89.65","1.75","1","","mitochondria","mitochondria","54.8251","1.07029","0","10.6708","Mitochondrial ribosomal protein of the large subunit"
"IRC3","YDR332W","","","","mitochondria","67.8166","punctate,mitochondria","29.4922","cytosol,punctate","20.4219","#N/A","29.4183","","","","","","","","","","","","","","","","","","","","","",""
"MRPS28","YDR337W","below threshold","16.7","3.99446","mitochondria","77.9515","punctate,mitochondria","0","below threshold","16.8145","#N/A","25.8659","cytosol","17.05","1.02","0","6.49","cytosol","15.77","0.94","0","3.66","cytosol","15.41","0.92","0","","below threshold","below threshold","18.5155","1.1085","0","2.80819","Mitochondrial ribosomal protein of the small subunit"
"MRP1","YDR347W","below threshold","15.27","4.05544","mitochondria","79.2099","punctate,mitochondria","118.855","below threshold","22.2917","#N/A","34.3764","cytosol","15.83","1.03","0","4.68","cytosol","17.09","1.11","0","3.43","cytosol","15.39","1","0","","below threshold","below threshold","16.9752","1.11125","0","2.39512","Mitochondrial ribosomal protein of the small subunit; MRP1 exhibits genetic interactions with PET122, encoding a COX3-specific translational activator, and with PET123, encoding a small subunit mitochondrial ribosomal protein"
"MRPL7","YDR237W","","","","mitochondria","92.1195","missing","0","mitochondria","19.5801","#N/A","32.6938","","","","","","","","","","","","","","","","","","","","","",""
"HSP78","YDR258C","mitochondria","76.79","34.8009","mitochondria","138.751","mitochondria","164.792","mitochondria","21.1246","#N/A","42.3698","mitochondria","128.25","1.67","1","80.66","mitochondria","119.25","1.55","1","33.81","mitochondria","284.25","3.7","1","","mitochondria","mitochondria","72.811","0.948048","0","22.1606","Oligomeric mitochondrial matrix chaperone that cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the aggregation of misfolded proteins as well as resolubilize protein aggregates"
"MRX10","YDR282C","","","","mitochondria","85.8647","missing","52.7585","mitochondria","17.8509","#N/A","0","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function"
"ATP22","YDR350C","below threshold","18.86","4.18057","mitochondria","44.4238","punctate,mitochondria","21.2007","mitochondria","18.6968","#N/A","25.8929","cytosol","13.08","0.69","0","5.01","cytosol","16.45","0.87","0","3.9","cytosol","14.7","0.77","0","","below threshold","below threshold","","","0","","Mitochondrial inner membrane protein required for assembly of the F0 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis"
"MRP20","YDR405W","mitochondria","49.22","13.5229","mitochondria","28.878","punctate,mitochondria","6.97011","cytosol,punctate","21.5401","#N/A","25.0445","mitochondria","52.61","1.06","0","17.47","mitochondria","47.44","0.96","0","7.61","mitochondria","41.87","0.85","0","","mitochondria","mitochondria","52.9428","1.07547","0","7.86406","Mitochondrial ribosomal protein of the large subunit"
"MRPL28","YDR462W","mitochondria","48.18","9.51935","mitochondria","71.8314","mitochondria","7.41278","mitochondria","89.257","#N/A","","mitochondria","51.21","1.06","0","14.92","mitochondria","34.93","0.72","0","4.73","mitochondria","48.93","1.01","0","","mitochondria","mitochondria","41.186","0.854722","0","5.00304","Mitochondrial ribosomal protein of the large subunit"
"MZM1","YDR493W","","","","mitochondria","90.0724","mitochondria","156.881","cytosol","22.0726","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"RSM28","YDR494W","below threshold","16.37","4.01378","mitochondria","87.685","missing","15.9082","cytosol,punctate","24.8825","#N/A","25.323","cytosol","16.26","0.99","0","6.04","cytosol","16.35","0.99","0","2.95","cytosol","16.24","0.99","0","","below threshold","below threshold","16.7323","1.02158","0","2.4373","Mitochondrial ribosomal protein of the small subunit; genetic interactions suggest a possible role in promoting translation initiation"
"ARH1","YDR376W","mitochondria","23.72","7.28559","mitochondria","100.492","mitochondria","4.76963","missing","","#N/A","34.6434","mitochondria","25.95","1.09","0","10.85","mitochondria","23.08","0.97","0","4.56","mitochondria","30.04","1.26","0","","mitochondria","mitochondria","21.5847","0.909535","0","3.16729","Oxidoreductase of the mitochondrial inner membrane, involved in cytoplasmic and mitochondrial iron homeostasis and required for activity of Fe-S cluster-containing enzymes; one of the few mitochondrial proteins essential for viability"
"ATP17","YDR377W","mitochondria","83.96","27.2752","mitochondria","133.612","mitochondria","53.0631","missing","0","#N/A","28.2783","mitochondria","86.33","1.02","0","38.17","mitochondria","56.6","0.67","0","16.18","mitochondria","96.81","1.15","0","","mitochondria","mitochondria","61.648","0.734163","0","11.4363","Subunit f of the F0 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis"
"SDH6","YDR379C-A","","","","mitochondria","230.4","mitochondria","83.4057","below threshold","21.6539","#N/A","28.1984","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; identified by homology with other fungi; GFP-fusion protein localized to the mitochondrion"
"SHE9","YDR393W","below threshold","18.88","4.09734","mitochondria","37.4661","missing","5.43176","mitochondria","20.3719","#N/A","25.5675","cytosol","14.66","0.77","0","5.56","cytosol","16.87","0.89","0","3.88","cytosol","13.99","0.74","0","","below threshold","below threshold","17.2986","0.916006","0","2.80542","Mitochondrial inner membrane protein required for normal mitochondrial morphology, may be involved in fission of the inner membrane; forms a homo-oligomeric complex"
"ALD5","YER073W","mitochondria","171.79","57.4782","mitochondria","46.8673","mitochondria","65.7314","cytosol,punctate","48.7387","#N/A","46.9142","mitochondria","149.87","0.87","0","67.88","mitochondria","169.82","0.98","0","48.32","mitochondria","105.92","0.61","0","","mitochondria","mitochondria","177.178","1.0313","0","32.5945","Mitochondrial aldehyde dehydrogenase, involved in regulation or biosynthesis of electron transport chain components and acetate formation; activated by K+; utilizes NADP+ as the preferred coenzyme; constitutively expressed"
"ICP55","YER078C","mitochondria","26.58","7.48639","mitochondria","132.557","mitochondria","20.7634","mitochondria","21.048","#N/A","29.4572","mitochondria","33.42","1.25","0","12.37","mitochondria","21.85","0.82","0","5.31","mitochondria","20.18","0.75","-1","","mitochondria","mitochondria","32.6376","1.22746","0","4.33632","Mitochondrial aminopeptidase; cleaves the N termini of at least 38 imported proteins after cleavage by the mitochondrial processing peptidase (MPP), thereby increasing their stability; member of the aminopeptidase P family"
"AIM9","YER080W","below threshold","15.93","3.35298","mitochondria","165.562","mitochondria","120.129","punctate,nucleus","19.3615","#N/A","34.4142","cytosol","16.49","1.03","0","7.3","cytosol","16.54","1.03","0","3.86","cytosol","17.28","1.08","0","","below threshold","below threshold","15.5821","0.97778","0","2.26611","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss"
"AIM10","YER087W","","","","mitochondria","39.0409","missing","","mitochondria","20.1083","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"AFG1","YEL052W","mitochondria","33.98","8.42215","mitochondria","109.659","mitochondria","115.788","cytosol,mitochondria","19.0282","#N/A","53.597","mitochondria","36.58","1.07","0","13.16","mitochondria","30.29","0.89","0","6.23","mitochondria","24.09","0.7","0","","mitochondria","mitochondria","37.2573","1.09609","0","4.13817","Conserved protein that may act as a chaperone in the degradation of misfolded or unassembled cytochrome c oxidase subunits; localized to matrix face of the mitochondrial inner membrane; member of the AAA family but lacks a protease domain"
"LPD1","YFL018C","mitochondria","161.92","68.2755","mitochondria","163.981","mitochondria","37.0111","cytosol,punctate","62.9032","#N/A","31.8161","mitochondria","225.82","1.39","0","136.3","mitochondria","127.36","0.78","0","35.84","mitochondria","158.58","0.97","0","","mitochondria","mitochondria","167.322","1.03335","0","46.2468","Dihydrolipoamide dehydrogenase, the lipoamide dehydrogenase component (E3) of the pyruvate dehydrogenase and 2-oxoglutarate dehydrogenase multi-enzyme complexes"
"RPO41","YFL036W","cytosol","22.04","6.01076","mitochondria","53.9814","mitochondria","73.7343","missing","","#N/A","41.2221","cytosol","24.19","1.09","0","21.3","cytosol","23.13","1.04","0","4.99","cytosol","18.86","0.85","0","","cytosol","cytosol","22.0565","1.00043","0","4.36741","Mitochondrial RNA polymerase; single subunit enzyme similar to those of T3 and T7 bacteriophages; requires a specificity subunit encoded by MTF1 for promoter recognition"
