Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"VPS55","YJR044C","below threshold","18.47","3.45883","punctate,vacuole membrane","87.6079","ER,vacuole","182.895","punctate","34.6547","below threshold","29.3038","cytosol","17.6","0.95","0","6.68","cytosol","15.45","0.83","0","3.13","cytosol","14.87","0.8","0","","below threshold","below threshold","15.8029","0.854975","0","1.81718","Late endosomal protein involved in late endosome to vacuole trafficking; functional homolog of human obesity receptor gene-related protein (OB-RGRP)"
"APS2","YJR058C","below threshold","17.32","3.81766","punctate,bud neck,nucleus","40.4728","punctate,bud neck,nucleus","17.0491","missing","15.8225","below threshold","24.0536","cytosol","17.87","1.03","0","5.19","cytosol","18.1","1.04","0","3.18","cytosol","16.85","0.97","0","","below threshold","below threshold","15.5939","0.90006","0","3.03773","Small subunit of the clathrin-associated adaptor complex AP-2, which is involved in protein sorting at the plasma membrane; related to the sigma subunit of the mammalian plasma membrane clathrin-associated protein (AP-2) complex"
"TOR1","YJR066W","below threshold","14.18","3.33747","cytosol,punctate,vacuole membrane","48.3635","punctate,vacuole membrane","22.3735","below threshold","15.2467","below threshold","27.9893","cytosol","13.75","0.96","0","3.89","cytosol","15.24","1.07","0","3.08","cytosol","16.22","1.14","0","","below threshold","below threshold","13.7799","0.971619","0","1.759","PIK-related protein kinase and rapamycin target; subunit of TORC1, a complex that controls growth in response to nutrients by regulating translation, transcription, ribosome biogenesis, nutrient transport and autophagy; involved in meiosis"
"OPI3","YJR073C","ER","29.3","","ER,punctate","74.5695","ER,vacuole","97.5676","punctate,ER","63.0103","below threshold","22.6913","ER","41.04","1.4","1","","ER","18.08","0.61","-1","","ER","20","0.68","-1","","","","","","","","Phospholipid methyltransferase (methylene-fatty-acyl-phospholipid synthase), catalyzes the last two steps in phosphatidylcholine biosynthesis"
"YSR3","YKR053C","below threshold","16.75","3.33854","punctate","38.9774","vacuole","43.5016","below threshold","17.9789","below threshold","25.0454","cytosol","15.87","0.94","0","7.02","cytosol","17.07","1.01","0","2.55","cytosol","","","","","below threshold","below threshold","17.5151","1.04534","0","4.43365","Dihydrosphingosine 1-phosphate phosphatase, membrane protein involved in sphingolipid metabolism; has similarity to Lcb3p"
"STE18","YJR086W","","","","cell periphery,punctate","64.0829","cell periphery,vacuole","77.6335","cell periphery,punctate","46.6103","below threshold","25.031","","","","","","","","","","","","","","","","","","","","","",""
"BET3","YKR068C","punctate","36.91","10.1889","cytosol,punctate","101.219","cytosol,punctate","104.96","punctate","45.829","below threshold","35.6992","punctate","30.2","0.81","0","11.35","punctate","28.61","0.77","0","5.67","punctate","21.98","0.59","-1","","punctate","punctate","40.7796","1.10455","0","8.38644","Hydrophilic protein that acts in conjunction with SNARE proteins in targeting and fusion of ER to Golgi transport vesicles; component of the TRAPP (transport protein particle) complex"
"TVP38","YKR088C","punctate","41.26","11.8243","punctate","113.613","punctate","216.081","punctate","35.6464","punctate","63.3782","punctate","43.59","1.05","0","16.73","punctate","32.67","0.79","0","6.49","punctate","31.78","0.77","0","","punctate","punctate","34.9354","0.846478","0","5.11455","Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p; required for asymmetric localization of Kar9p during mitosis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern"
"YPT6","YLR262C","cytosol","40.5","17.111","punctate","99.2199","ER,punctate","217.997","punctate","45.8368","ER,punctate","45.2705","cytosol","58.05","1.43","1","23.35","cytosol","29.43","0.72","0","4.96","cytosol","50.84","1.25","0","","cytosol","cytosol","60.9524","1.50486","1","21.2113","GTPase, Ras-like GTP binding protein involved in the secretory pathway, required for fusion of endosome-derived vesicles with the late Golgi, maturation of the vacuolar carboxypeptidase Y; has similarity to the human GTPase, Rab6"
"PEX12","YMR026C","punctate","18.24","","punctate","51.489","punctate","46.54","punctate","19.3979","below threshold","24.9604","punctate","21.04","1.15","0","","punctate","18.43","1.01","0","","punctate","21.53","1.17","0","","","","","","","","C3HC4-type RING-finger peroxisomal membrane peroxin required for peroxisome biogenesis and peroxisomal matrix protein import; forms translocation subcomplex with Pex2p and Pex10p; mutations in human homolog cause peroxisomal disorders"
"ECI1","YLR284C","below threshold","16.7","4.28058","punctate","141.552","punctate","184.149","punctate","18.7863","punctate","27.9706","cytosol","17.86","1.06","0","6.1","cytosol","17.14","1.02","0","3.25","cytosol","16.83","1","0","","below threshold","below threshold","17.0162","1.01847","0","2.95737","Peroxisomal delta3,delta2-enoyl-CoA isomerase, hexameric protein that converts 3-hexenoyl-CoA to trans-2-hexenoyl-CoA, essential for the beta-oxidation of unsaturated fatty acids, oleate-induced"
"EIS1","YMR031C","","","","cell periphery,punctate","101.003","cell periphery,punctate,nucleus","136.619","cell periphery,punctate","41.2262","punctate,nucleus","56.2765","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function with similarity to Ykl050cp and Uso1p; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; possible component of the eisosome"
"YET2","YMR040W","below threshold","18.71","","ER,punctate","16.8523","below threshold","6.79609","below threshold","15.875","#N/A","24.4958","cytosol","14.37","0.76","0","","cytosol","15.21","0.81","0","","cytosol","17.61","0.94","0","","","","","","","","Protein of unknown function that may interact with ribosomes, based on co-purification experiments; homolog of human BAP31 protein"
"FAR3","YMR052W","below threshold","17.34","4.16088","cell periphery,punctate","198.58","cell periphery,punctate","292.883","cell periphery,punctate","158.228","cytosol,punctate","72.5502","cytosol","16.7","0.96","0","6.59","cytosol","13.76","0.79","0","2.65","cytosol","16.61","0.95","0","","below threshold","below threshold","18.8393","1.08632","0","3.94926","Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway; interacts with Far7p, Far8p, Far9p, Far10p, and Far11p; localizes to the endoplasmic reticulum"
"STV1","YMR054W","below threshold","15.87","4.99096","punctate","70.481","punctate","48.3256","punctate","26.3174","below threshold","29.6583","cytosol","14.02","0.88","0","4.85","cytosol","14.75","0.92","0","3.85","cytosol","14.96","0.94","0","","below threshold","below threshold","14.5136","0.914314","0","1.81388","Subunit a of the vacuolar-ATPase V0 domain, one of two isoforms (Stv1p and Vph1p); Stv1p is located in V-ATPase complexes of the Golgi and endosomes while Vph1p is located in V-ATPase complexes of the vacuole"
"BUB2","YMR055C","punctate","19.57","4.02628","punctate","22.2647","cytosol,nucleus","25.3685","punctate","16.0866","#N/A","0","punctate","20","1.02","0","5.62","punctate","18.44","0.94","0","4.83","punctate","17.07","0.87","0","","punctate","punctate","25.0062","1.27708","0","4.58136","Mitotic exit network regulator, forms GTPase-activating Bfa1p-Bub2p complex that binds Tem1p and spindle pole bodies, blocks cell cycle progression before anaphase in response to spindle and kinetochore damage"
"UGO1","YDR470c","","","","punctate","46.3405","punctate","60.0384","below threshold","20.3673","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"RIM9","YMR063W","below threshold","18.47","4.43548","punctate","35.2953","cell periphery,vacuole","66.2744","below threshold","19.083","below threshold","23.0828","cytosol","17.37","0.94","0","6.62","cytosol","14.83","0.8","0","2.91","cytosol","18.16","0.98","0","","below threshold","below threshold","20.6359","1.11723","0","3.89835","Protein of unknown function, involved in the proteolytic activation of Rim101p in response to alkaline pH; has similarity to A. nidulans PalI; putative membrane protein"
"TGL4","YKR089C","punctate","28.33","8.03395","punctate","44.8636","punctate","56.3632","punctate","21.6296","punctate","28.2998","punctate","34.25","1.2","0","10.39","punctate","31.1","1.09","0","5.89","punctate","43.75","1.54","1","","punctate","punctate","34.1369","1.20476","0","5.89279","Triacylglycerol lipase involved in triacylglycerol mobilization and degradation; found in lipid particles; phosphorylated and activated by Cdc28p; required with Tgl3p for timely bud formation"
"YJR112W-A","YJR112W-A","","","","ER,punctate","37.1867","ER,punctate","60.086","below threshold","16.7222","below threshold","24.3698","","","","","","","","","","","","","","","","","","","","","",""
"ENT3","YJR125C","","","","cytosol,punctate","120.002","cytosol,punctate","201.62","punctate","51.8653","cytosol","59.8812","","","","","","","","","","","","","","","","","","","","","",""
"DNM1","YLL001W","punctate","25.92","7.84864","punctate","70.0126","punctate","122.278","punctate,mitochondria","31.0744","punctate","46.4203","punctate","29.13","1.12","0","10.27","punctate","23.77","0.91","0","6.69","punctate","35.9","1.38","1","","punctate","punctate","18.112","0.698487","-1","4.7062","Dynamin-related GTPase required for mitochondrial fission and morphology; assembles on the cytoplasmic face of mitochondrial tubules at sites at which division will occur; also participates in endocytosis and regulating peroxisome abundance"
"MMM1","YLL006W","","","","ER,punctate","46.2935","punctate","83.8479","punctate","29.4996","below threshold","23.1855","","","","","","","","","","","","","","","","","","","","","",""
"SGM1","YJR134C","","","","cytosol,punctate","60.9251","cytosol,punctate","119.743","below threshold","22.2793","cytosol","53.1254","","","","","","","","","","","","","","","","","","","","","",""
"YEH1","YLL012W","below threshold","17.34","","punctate","22.2881","below threshold","6.56321","below threshold","18.5647","#N/A","","cytosol","15.67","0.9","0","","cytosol","17.55","1.01","0","","cytosol","14.53","0.83","0","","","","","","","","Steryl ester hydrolase, one of three gene products (Yeh1p, Yeh2p, Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes"
"IMH1","YLR309C","punctate:cytosol","30.78","8.26092","punctate","81.2039","punctate","108.834","punctate","39.4872","punctate","50.6881","punctate.cytosol","23.79","0.77","0","7.63","punctate.cytosol","31.29","1.01","0","9.26","punctate","","","","","punctate:cytosol","punctate:cytosol","25.2188","0.818968","0","6.79828","Protein involved in vesicular transport, mediates transport between an endosomal compartment and the Golgi, contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi"
"TVP18","YMR071C","punctate","58.17","18.0225","punctate","121.915","cell periphery,vacuole","271.111","punctate","41.4739","punctate","46.9782","punctate","70.18","1.2","0","19.83","punctate","61.85","1.06","1","11.57","punctate","92.39","1.58","1","","punctate","punctate","52.7323","0.906335","0","8.21135","Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p; may interact with ribosomes, based on co-purification experiments"
"CHS5","YLR330W","punctate","76.25","19.7387","cytosol,punctate","122.785","cytosol,punctate","186.725","punctate","49.6894","punctate","52.9174","punctate","98.3","1.28","0","34.72","punctate","90.34","1.18","0","14.98","punctate","91.07","1.19","0","","punctate","punctate","91.0758","1.19418","0","16.2318","Component of the exomer complex, which also contains Csh6p, Bch1p, Bch2p, and Bud7p and is involved in export of selected proteins, such as chitin synthase Chs3p, from the Golgi to the plasma membrane"
"VRP1","YLR337C","punctate","37.94","11.1795","cytosol,punctate","84.9509","punctate,bud neck","35.2448","punctate,bud neck","33.7162","cytosol","42.6416","punctate","","","0","","technical problem","","","0","","punctate","","","","","punctate","punctate","","","0","","Proline-rich actin-associated protein involved in cytoskeletal organization and cytokinesis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)"
"FKS1","YLR342W","below threshold","15.4","3.55868","cell periphery,punctate,bud","155.114","cell periphery,vacuole,bud","151.291","cell periphery,bud neck","119.46","bud","40.3617","cytosol","15.93","1.03","0","5.7","cytosol","15.34","0.99","0","3.66","cytosol","16.13","1.04","0","","below threshold","below threshold","15.4129","1.00071","0","2.37404","Catalytic subunit of 1,3-beta-D-glucan synthase, functionally redundant with alternate catalytic subunit Gsc2p; binds to regulatory subunit Rho1p; involved in cell wall synthesis and maintenance; localizes to sites of cell wall remodeling"
"SEG1","YMR086W","","","","cell periphery,punctate","77.2249","cell periphery,punctate","90.0337","below threshold","22.348","cell periphery,punctate","43.4145","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function that may interact with ribosomes, based on co-purification experiments; GFP-fusion protein localizes to the cell periphery; possible component of the eisosome; expression is repressed by cAMP"
"SRT1","YMR101C","below threshold","15.93","4.10699","punctate","29.667","punctate","18.1151","below threshold","19.103","punctate","26.8373","cytosol","17.94","1.12","0","5.16","cytosol","18.13","1.13","0","3.37","cytosol","18.35","1.15","0","","below threshold","below threshold","17.2353","1.08152","0","3.53206","Cis-prenyltransferase involved in synthesis of long-chain dolichols (19-22 isoprene units; as opposed to Rer2p which synthesizes shorter-chain dolichols); localizes to lipid bodies; transcription is induced during stationary phase"
"MYO5","YMR109W","punctate","62.71","19.271","cell periphery,punctate,bud neck","75.9186","cell periphery,punctate,bud","106.698","punctate,bud neck","36.6691","below threshold","27.4497","punctate","74.64","1.19","0","30.61","punctate","73.09","1.16","0","14.11","punctate","71.64","1.14","0","","punctate","punctate","76.0946","1.2133","0","15.8483","One of two type I myosins; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization"
"BPT1","YLL015W","vacuole membrane","23.51","6.80658","ER,punctate","23.8861","below threshold","11.9224","below threshold","18.8267","below threshold","23.737","vacuole membrane","26.09","1.1","0","7.86","vacuole membrane","27.33","1.16","0","5.34","vacuole membrane","27.48","1.16","0","","vacuole membrane","vacuole membrane","18.8545","0.801783","0","5.20028","ABC type transmembrane transporter of MRP/CFTR family, found in vacuolar membrane, involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates, along with Ycf1p"
"DID4","YKL002W","punctate","36.17","14.0957","cytosol,punctate","77.5918","cytosol,punctate","186.345","punctate","17.6454","cytosol","41.7435","punctate","40.5","1.11","0","15.87","punctate","42.06","1.16","0","10.02","punctate","89.07","2.46","1","","punctate","punctate","46.2766","1.27912","0","12.0977","Class E Vps protein of the ESCRT-III complex, required for sorting of integral membrane proteins into lumenal vesicles of multivesicular bodies, and for delivery of newly synthesized vacuolar enzymes to the vacuole, involved in endocytosis"
"MGM1","YOR211C","below threshold","14.75","4.74736","punctate","31.3519","missing","0","below threshold","19.4942","#N/A","27.67","cytosol","14.48","0.98","0","4.85","cytosol","15.94","1.08","0","2.93","cytosol","17.24","1.16","0","","below threshold","below threshold","14.1524","0.958873","0","1.69436","Mitochondrial GTPase related to dynamin, present in a complex containing Ugo1p and Fzo1p; required for normal morphology of cristae and for stability of Tim11p; homolog of human OPA1 involved in autosomal dominant optic atrophy"
"AUR1","YKL004W","punctate","53.1","15.3012","ER,punctate","67.4832","ER,punctate","65.0518","punctate","33.0177","cytosol","33.6266","punctate","34.44","0.64","0","9.97","punctate","49.39","0.93","0","10.29","punctate","33.51","0.63","0","","punctate","punctate","54.4047","1.02452","0","12.4321","Phosphatidylinositol:ceramide phosphoinositol transferase (IPC synthase), required for sphingolipid synthesis; can mutate to confer aureobasidin A resistance"
"SFT1","YKL006C-A","","","","cytosol,punctate","94.6509","punctate,vacuole","200.561","cytosol","25.5375","punctate","43.4209","","","","","","","","","","","","","","","","","","","","","",""
"LAC1","YKL008C","below threshold","14.21","3.70229","ER,punctate,nuclear periphery","109.003","ER,punctate","134.108","nuclear periphery","54.0912","nuclear periphery","44.5934","cytosol","14.51","1.02","0","4.7","cytosol","14.3","1","0","3.03","cytosol","16.03","1.12","0","","below threshold","below threshold","14.6235","1.02903","0","1.59851","Ceramide synthase component, involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine, functionally equivalent to Lag1p"
"FPS1","YLL043W","cell periphery","28","7.05157","cell periphery,punctate,vacuole","55.1469","cell periphery,vacuole","79.9687","below threshold","22.4898","cell periphery,punctate","32.9353","cell periphery","25.77","0.92","0","8.92","cell periphery","22.35","0.79","0","4.33","cell periphery","27.99","0.99","0","","cell periphery","cell periphery","22.5969","0.806934","0","3.55024","Plasma membrane channel, member of major intrinsic protein (MIP) family; involved in efflux of glycerol and in uptake of acetic acid and the trivalent metalloids arsenite and antimonite; phosphorylated by Hog1p MAPK under acetate stress"
"LDB19","YOR322C","","","","cytosol,punctate","47.7445","cytosol,punctate","43.7865","cytosol,punctate","32.4822","cytosol,punctate","32.3222","","","","","","","","","","","","","","","","","","","","","",""
"YCT1","YLL055W","below threshold","18","","cell periphery,punctate,vacuole","77.9134","cell periphery,vacuole","162.912","below threshold","22.3905","cell periphery","33.4626","cytosol","15.22","0.84","0","","cytosol","20.16","1.11","0","","ER","116.21","6.45","0","","","","","","","","High-affinity cysteine-specific transporter with similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene"
"SHH3","YMR118C","","","","punctate","23.3383","mitochondria","8.78456","below threshold","16.712","below threshold","23.4929","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function with similarity to succinate dehydrogenase cytochrome b subunit; YMR118C is not an essential gene"
"BPH1","YCR032W","","","","cytosol,punctate","65.0765","punctate","41.4305","below threshold","20.7859","cytosol","39.4838","","","","","","","","","","","","","","","","","","","","","",""
"STE23","YLR389C","below threshold","16.42","3.3217","punctate,mitochondria","127.877","punctate,mitochondria","147.995","punctate,mitochondria","26.1284","punctate","35.2635","cytosol","15.14","0.92","0","4.74","cytosol","18.48","1.12","0","3.48","cytosol","16.68","1.01","0","","below threshold","below threshold","17.326","1.05474","0","2.82215","Metalloprotease involved, with homolog Axl1p, in N-terminal processing of pro-a-factor to the mature form; member of the insulin-degrading enzyme family"
"VPS33","YLR396C","below threshold","14.78","4.76154","cytosol,punctate","76.2605","punctate,nucleus","78.7606","punctate","35.9837","cytosol,punctate","48.4261","cytosol","14.13","0.95","0","5.2","cytosol","15.28","1.03","0","3.25","cytosol","17.41","1.17","0","","below threshold","below threshold","14.1207","0.955004","0","1.93008","ATP-binding protein that is a subunit of the HOPS complex and the CORVET tethering complex; essential for membrane docking and fusion at both the Golgi-to-endosome and endosome-to-vacuole stages of protein transport"
"GTS1","YGL181W","punctate","36.93","9.43759","cytosol,punctate,bud neck,nucleus","86.75","cytosol,nucleus,bud","141.542","punctate,bud neck","41.7265","cytosol","48.7048","punctate","40.56","1.09","0","14.2","punctate","44.46","1.2","0","11.4","punctate","63.41","1.71","1","","punctate","punctate","39.5939","1.07195","0","5.08223","Arf3p GTPase Activating Protein (GAP) that localizes to endocytic patches; gts1 mutations affect budding, cell size, heat tolerance, sporulation, life span, ultradian rhythms; localizes to nucleus and induces flocculation when overexpressed"
"VPS24","YKL041W","punctate","35.95","18.3466","cytosol,punctate","92.3453","cytosol","224.584","cytosol,punctate","49.3538","cytosol","51.368","punctate","39.46","1.09","0","16.32","punctate","27.59","0.76","0","9.32","punctate","31.88","0.88","0","","punctate","punctate","28.929","0.80454","0","11.3926","One of four subunits of the endosomal sorting complex required for transport III (ESCRT-III); forms an ESCRT-III subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway"
"MMO1","YKL044W","","","","punctate,mitochondria","17.7763","below threshold","6.40326","below threshold","17.7796","#N/A","22.6513","","","","","","","","","","","","","","","","","","","","","","Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YKL063C","YKL063C","punctate","26.43","5.32714","punctate","109.311","vacuole","177.424","punctate","38.5552","punctate","40.6988","punctate","17.44","0.65","-1","5.83","punctate","23.95","0.9","0","5.1","punctate","21.72","0.82","0","","punctate","punctate","23.1831","0.877025","0","4.30351","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the Golgi"
"YEH2","YLR020C","cytosol","27.13","","cell periphery,punctate","69.156","cell periphery,vacuole","129.9","below threshold","18.3138","below threshold","24.7459","cytosol","29.14","1.07","0","","cytosol","27.33","1","0","","cytosol","21.34","0.78","0","","","","","","","","Steryl ester hydrolase, catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism"
"SNF7","YLR025W","","","","punctate","148.79","punctate","305.716","missing","0","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"SED5","YLR026C","","","","punctate","87.1354","punctate","181.315","punctate","33.8721","punctate","45.0332","","","","","","","","","","","","","","","","","","","","","",""
"AAT2","YLR027C","","","","punctate","224.551","punctate","321.771","punctate","186.112","punctate","72.536","","","","","","","","","","","","","","","","","","","","","",""
"NUP192","YJL039C","nuclear periphery","38.15","","punctate,nucleus","104.831","punctate,nuclear periphery","54.443","punctate,nuclear periphery","51.585","punctate,nuclear periphery","43.7123","nuclear periphery","37.45","0.98","0","","nuclear periphery","36.03","0.94","0","","nuclear periphery","45.52","1.19","0","","","","","","","","Essential structural subunit of the nuclear pore complex (NPC), localizes to the nuclear periphery of nuclear pores, homologous to human p205"
"VPS36","YLR417W","cytosol","23.68","5.34981","punctate","42.0329","punctate","20.7047","below threshold","23.4872","below threshold","24.2501","cytosol","19.65","0.82","0","8.54","cytosol","25.16","1.06","0","5.07","cytosol","21.19","0.89","0","","cytosol","cytosol","25.0636","1.05826","0","3.61243","Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome"
"INP2","YMR163C","cytosol","19.2","4.45769","punctate","28.4711","punctate","13.1873","punctate","15.8343","below threshold","25.6184","cytosol","16.71","0.87","0","7.01","cytosol","17.77","0.92","0","3.45","cytosol","14.72","0.76","0","","cytosol","cytosol","19.3068","1.0055","0","2.68325","Peroxisome-specific receptor important for peroxisome inheritance; co-fractionates with peroxisome membranes and co-localizes with peroxisomes in vivo; physically interacts with the myosin V motor Myo2p; INP2 is not an essential gene"
"VTI1","YMR197C","","","","punctate,vacuole membrane","92.4781","vacuole membrane","186.414","below threshold","25.2561","vacuole membrane","48.7908","","","","","","","","","","","","","","","","","","","","","",""
"ERG2","YMR202W","below threshold","15.69","4.29928","ER,punctate","133.787","ER,punctate","242.207","ER,punctate","35.6577","below threshold","26.6474","cytosol","15.44","0.98","0","4.93","cytosol","14.1","0.89","0","2.98","cytosol","15.65","0.99","0","","below threshold","below threshold","15.5366","0.989929","0","2.16427","C-8 sterol isomerase, catalyzes the isomerization of the delta-8 double bond to the delta-7 position at an intermediate step in ergosterol biosynthesis"
"INP1","YMR204C","punctate","21.7","6.61717","punctate","27.1746","punctate","12.6834","punctate","22.8624","below threshold","26.2454","punctate","19.9","0.91","0","6.95","punctate","20.18","0.93","0","4.32","punctate","17.23","0.79","-1","","punctate","punctate","19.9076","0.917155","0","3.3598","Peripheral membrane protein of peroxisomes involved in peroxisomal inheritance; recruitment to peroxisomes is mediated by interaction with Pex3p at the peroxisomal membrane"
"SPO20","YMR017W","below threshold","15.41","3.82141","punctate","13.6617","below threshold","4.85138","below threshold","17.1021","#N/A","23.0415","cytosol","16.11","1.04","0","5.4","cytosol","17.26","1.12","0","3.61","cytosol","25.26","1.63","0","","below threshold","below threshold","16.5102","1.07109","0","2.06795","Meiosis-specific subunit of the t-SNARE complex, required for prospore membrane formation during sporulation; similar to but not functionally redundant with Sec9p; SNAP-25 homolog"
"VPH2","YKL119C","","","","ER,punctate","80.4753","vacuole","153.108","ER","33.3044","below threshold","25.5067","","","","","","","","","","","","","","","","","","","","","",""
"LAM6","YLR072W","","","","punctate","80.5312","punctate,mitochondria","87.6614","punctate","24.7399","mitochondria","44.521","","","","","","","","","","","","","","","","","","","","","",""
"APL2","YKL135C","below threshold","16.06","3.55411","cytosol,punctate","93.8719","cytosol","103.807","punctate","35.5126","cytosol","30.8304","cytosol","18.37","1.14","0","5.55","cytosol","18.62","1.15","0","2.83","cytosol","15.48","0.96","0","","below threshold","below threshold","19.9558","1.24252","0","3.51766","Beta-adaptin, large subunit of the clathrin-associated protein (AP-1) complex; binds clathrin; involved in clathrin-dependent Golgi protein sorting"
"BOS1","YLR078C","","","","punctate","99.8592","punctate","174.584","missing","0","punctate","53.9312","","","","","","","","","","","","","","","","","","","","","",""
"TGL1","YKL140W","below threshold","15.77","3.90706","punctate","112.405","punctate","142.912","punctate","34.7029","#N/A","","cytosol","16.67","1.05","0","5.96","cytosol","18.79","1.19","0","4.33","cytosol","16.4","1.03","0","","below threshold","below threshold","17.5624","1.11282","0","3.47518","Steryl ester hydrolase, one of three gene products (Yeh1p, Yeh2p, Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes"
"EFR3","YMR212C","below threshold","15.66","3.96334","cell periphery,punctate","72.2309","cytosol","77.6499","cell periphery,punctate","28.7918","cell periphery","35.4224","cytosol","14.79","0.94","0","5.22","cytosol","16.88","1.07","0","3.44","cytosol","14.65","0.93","0","","below threshold","below threshold","14.3767","0.917365","0","1.52372","Non-essential protein of unknown function; exhibits synthetic lethal genetic interactions with PHO85; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies and is phosphorylated"
"ERG6","YML008C","punctate","161.8","48.9215","punctate","237.65","ER,punctate","399.567","ER,punctate","192.832","punctate","71.8694","punctate","177.53","1.09","0","85.37","punctate","168.43","1.04","0","39.57","punctate","246.1","1.52","1","","punctate","punctate","154.043","0.952016","0","46.056","Delta(24)-sterol C-methyltransferase, converts zymosterol to fecosterol in the ergosterol biosynthetic pathway by methylating position C-24; localized to both lipid particles and mitochondrial outer membrane"
"PEP5","YMR231W","punctate","27.1","","punctate","58.9737","punctate","36.92","punctate","26.7983","cytosol","33.578","punctate","28.37","1.04","0","","punctate","28.13","1.03","0","","punctate","38.08","1.4","1","","","","","","","","Component of CORVET tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p"
"BCH1","YMR237W","punctate","46.06","10.299","punctate","154.806","cytosol,punctate","210.369","punctate","56.0088","cytosol,punctate","61.3306","punctate","55.76","1.21","0","25.47","punctate","49.48","1.07","0","10.01","punctate","53.44","1.15","0","","punctate","punctate","52.7705","1.14536","0","4.57646","Member of the ChAPs family (Chs5p-Arf1p-binding proteins: Bch1p, Bch2p, Bud7p, Chs6p), that forms the exomer complex with Chs5p to mediate export of specific cargo proteins from the Golgi to the plasma membrane; may interact with ribosomes"
"NDC1","YML031W","nuclear periphery","54.02","","cell periphery,punctate,nuclear periphery","87.4592","cell periphery,ER,punctate","155.276","missing","0","#N/A","0","nuclear periphery","42.1","0.77","0","","nuclear periphery","57.44","1.06","0","","nuclear periphery","53.01","0.98","0","","","","","","","","Nuclear envelope protein with multiple putative transmembrane domains, required for nuclear pore complex assembly and spindle pole body duplication; required for meiosis II"
"FAA4","YMR246W","","","","punctate","148.868","punctate","119.211","punctate","66.9585","missing","35.1826","","","","","","","","","","","","","","","","","","","","","",""
"SRC1","YML034W","nuclear periphery","21.56","5.60348","punctate,nuclear periphery","79.8525","vacuole membrane","87.6101","punctate,nuclear periphery","27.5085","vacuole membrane","35.6791","nuclear periphery","20.81","0.96","0","8.68","nuclear periphery","19.49","0.9","0","5.71","nuclear periphery","18.97","0.87","0","","nuclear periphery","nuclear periphery","25.7241","1.19259","0","4.5561","Inner nuclear membrane protein that functions in regulation of subtelomeric genes and is linked to TREX (transcription export) factors; SRC1 produces 2 splice variant proteins with different functions; possible role in chromatid segregation"
"YMR253C","YMR253C","","","","punctate","50.1197","punctate","70.6021","below threshold","20.7619","punctate","36.9777","","","","","","","","","","","","","","","","","","","","","",""
