Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"PEX31","YGR004W","cytosol","21.28","","cell periphery,ER,punctate","63.2115","cell periphery,ER,punctate","85.8256","ambiguous,ER,bud","23.566","punctate","32.732","cytosol","24.58","1.15","0","","cytosol","23.38","1.09","0","","cytosol","17.1","0.8","0","","","","","","","","Peroxisomal integral membrane protein, involved in negative regulation of peroxisome size; partially functionally redundant with Pex30p and Pex32p; probably acts at a step downstream of steps mediated by Pex28p and Pex29p"
"YGR026W","YGR026W","below threshold","15.39","","cell periphery,ER","130.378","cell periphery,ER,punctate","146.94","cell periphery","18.7049","ER","42.2136","cytosol","15.52","1","0","","cytosol","15","0.97","0","","cytosol","16.54","1.07","0","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery"
"GSC2","YGR032W","below threshold","15.82","4.40546","cell periphery,bud neck","115.185","cell periphery,vacuole","127.604","cell periphery,bud","30.4622","bud","35.1041","cytosol","28.7","1.81","0","11.27","cytosol","17.48","1.1","0","3.23","cytosol","23.15","1.46","0","","below threshold","below threshold","15.854","1.00192","0","2.36009","Catalytic subunit of 1,3-beta-glucan synthase, involved in formation of the inner layer of the spore wall; activity positively regulated by Rho1p and negatively by Smk1p; has similarity to an alternate catalytic subunit, Fks1p (Gsc1p)"
"ALR2","YFL050C","below threshold","14.99","4.13506","cell periphery,punctate","54.6603","cell periphery,vacuole","71.3275","below threshold","19.1431","below threshold","28.8467","cytosol","14.3","0.95","0","5.15","cytosol","16.11","1.07","0","2.58","cytosol","16.53","1.1","0","","below threshold","below threshold","15.3637","1.0244","0","2.31372","Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition"
"GTT1","YIR038C","cytosol","23.67","7.40085","cell periphery,ER","330.397","cell periphery,ER","514.314","cell periphery,ER","49.0622","ER","60.8483","cytosol","33.33","1.4","1","19.85","cytosol","19.4","0.81","0","7.03","cytosol","61.67","2.6","1","","cytosol","cytosol","32.3713","1.3669","0","7.17073","ER associated glutathione S-transferase capable of homodimerization; expression induced during the diauxic shift and throughout stationary phase; functional overlap with Gtt2p, Grx1p, and Grx2p"
"YHK8","YHR048W","below threshold","16.86","","cell periphery","37.1581","cell periphery,vacuole","56.4288","below threshold","18.7064","cell periphery","32.4664","cytosol","13.29","0.78","0","","cytosol","16.13","0.95","0","","cytosol","","","","","","","","","","","Presumed antiporter of the DHA1 family of multidrug resistance transporters; contains 12 predicted transmembrane spans; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles"
"VTC4","YJL012C","below threshold","15.61","4.93537","cell periphery,vacuole membrane","149.904","cell periphery,vacuole","97.3182","vacuole membrane","56.5968","ER","39.2498","cytosol","14.6","0.93","0","5.31","cytosol","14.89","0.95","0","3.01","cytosol","20.11","1.28","0","","below threshold","below threshold","16.1363","1.03328","0","3.44236","Vacuolar membrane polyphosphate polymerase; subunit of the vacuolar transporter chaperone (VTC) complex involved in synthesis and transfer of polyP to the vacuole; regulates membrane trafficking; role in non-autophagic vacuolar fusion"
"AQY3","YFL054C","","","","cell periphery,punctate","58.5085","cell periphery,vacuole","70.7647","below threshold","16.5232","cell periphery,punctate","33.9366","","","","","","","","","","","","","","","","","","","","","",""
"MUP1","YGR055W","","","","cell periphery,vacuole","41.2245","cell periphery,vacuole","59.0332","missing","0","below threshold","26.125","","","","","","","","","","","","","","","","","","","","","",""
"VHT1","YGR065C","cell periphery","42.22","15.5915","cell periphery","47.2526","cell periphery,vacuole","75.1211","cell periphery","22.7933","below threshold","29.0008","cell periphery","29.39","0.69","0","12.27","cell periphery","35.18","0.83","0","10.44","vacuole","","","","","cell periphery","cell periphery","32.1094","0.760423","0","8.05409","High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin"
"HXT4","YHR092C","","","","cell periphery","110.133","cell periphery,vacuole","170.75","below threshold","18.2155","cell periphery","49.5049","","","","","","","","","","","","","","","","","","","","","",""
"HXT1","YHR094C","","","","cell periphery","59.6255","cell periphery,vacuole","94.559","below threshold","14.102","cell periphery,punctate","35.6438","","","","","","","","","","","","","","","","","","","","","",""
"HXT5","YHR096C","cell periphery","44.68","56.047","cell periphery","145.328","cell periphery,vacuole","234.406","cell periphery","18.4341","cell periphery","52.8853","cell periphery","71.07","1.59","1","173.28","cell periphery","","","0","","vacuole, cell periphery","","","","","cell periphery","cell periphery","37.5629","0.840452","0","43.2858","Hexose transporter with moderate affinity for glucose, induced in the presence of non-fermentable carbon sources, induced by a decrease in growth rate, contains an extended N-terminal domain relative to other HXTs"
"IRC8","YJL051W","cytosol","18.76","5.50546","cell periphery,vacuole","29.3672","missing","0","below threshold","16.9497","#N/A","20.1061","cytosol","18.87","1","0","6.55","cytosol","17.8","0.94","0","3.33","cytosol","16.94","0.9","0","","cytosol","cytosol","19.8816","1.05926","0","3.44495","Bud tip localized protein of unknown function; mRNA is targeted to the bud by a She2p dependent transport system; mRNA is cell cycle regulated via Fkh2p, peaking in G2/M phase; null mutant displays increased levels of spontaneous Rad52p foc"
"BIT61","YJL058C","below threshold","19.08","4.03872","cytosol,cell periphery","47.5908","cell periphery,nucleus","48.8032","below threshold","19.2199","cytosol","34.0809","cytosol","18.69","0.97","0","6.34","cytosol","19.4","1.01","0","3.91","cytosol","17.57","0.92","0","","below threshold","below threshold","18.0418","0.945257","0","3.4971","Subunit of TORC2 (Tor2p-Lst8p-Avo1-Avo2-Tsc11p-Bit61p-Slm1p-Slm2p), a membrane-associated complex that regulates cell cycle-dependent actin cytoskeletal dynamics during polarized growth and cell wall integrity"
"FHN1","YGR131W","","","","cell periphery,punctate","68.0362","cell periphery,punctate","141.932","below threshold","16.0423","punctate","31.2639","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function; expression induced in response to ketoconazole; promoter region contains a sterol regulatory element motif, which has been identified as a Upc2p-binding site"
"TPO2","YGR138C","cell periphery","29.63","12.4894","cell periphery","118.898","cell periphery,vacuole","180.404","cell periphery","37.4697","cell periphery","46.4932","cell periphery","29.31","0.98","0","16.27","cell periphery","28.04","0.94","0","10.18","cell periphery","20.35","0.68","-1","","cell periphery","cell periphery","23.173","0.781876","0","8.87163","Polyamine transport protein specific for spermine; localizes to the plasma membrane; transcription of TPO2 is regulated by Haa1p; member of the major facilitator superfamily"
"TOK1","YJL093C","below threshold","16.66","4.53159","cell periphery","74.1578","cell periphery,vacuole","104.299","below threshold","18.8317","cell periphery","33.534","cytosol","16.57","0.99","0","5.02","cytosol","15.03","0.9","0","2.9","cytosol","17.53","1.05","0","","below threshold","below threshold","15.2437","0.914244","0","1.94646","Outward-rectifier potassium channel of the plasma membrane with two pore domains in tandem, each of which forms a functional channel permeable to potassium; carboxy tail functions to prevent inner gate closures; target of K1 toxin"
"YCK1","YHR135C","cytosol","44.75","","cell periphery","83.795","cell periphery","59.2027","below threshold","16.5461","cytosol","29.3418","cytosol","40.16","0.89","0","","cytosol","45.17","1","0","","cytosol","35.38","0.79","0","","","","","","","","Palmitoylated plasma membrane-bound casein kinase I isoform; shares redundant functions with Yck2p in morphogenesis, proper septin assembly, endocytic trafficking; provides an essential function overlapping with that of Yck2p"
"TRK1","YJL129C","below threshold","18.4","5.46227","cell periphery,punctate","24.4585","cell periphery,punctate","23.4926","below threshold","18.5558","below threshold","28.111","cytosol","17.43","0.94","0","7.21","cytosol","17.45","0.94","0","2.56","cytosol","17.58","0.95","0","","below threshold","below threshold","16.5219","0.897395","0","3.23347","Component of the Trk1p-Trk2p potassium transport system; 180 kDa high affinity potassium transporter; phosphorylated in vivo and interacts physically with the phosphatase Ppz1p, suggesting Trk1p acitivy is regulated by phosphorylation"
"SFH5","YJL145W","cytosol","31.38","10.0877","cell periphery,punctate","126.522","cytosol,bud neck","218.611","punctate,mitochondria","54.8233","cytosol","51.9537","cytosol","31.98","1.01","0","15.49","cytosol","35.51","1.13","0","7.9","cytosol","24.02","0.76","0","","cytosol","cytosol","30.2216","0.962953","0","4.8486","Non-classical phosphatidylinositol transfer protein (PITP); exhibits PI- but not PC-transfer activity; localizes to the peripheral endoplasmic reticulum, cytosol and microsomes; similar to Sec14p"
"IST2","YBR086C","cell periphery","46.84","17.8788","cell periphery,punctate","88.065","cell periphery","125.39","cell periphery,punctate","64.8035","cell periphery","40.9784","cell periphery","54.89","1.17","0","21.5","cell periphery","40.03","0.85","0","11.91","punctate","","","","","cell periphery","cell periphery","39.4628","0.84241","0","8.55825","Plasma membrane protein that may be involved in osmotolerance, localizes to the mother cell in small-budded cells and to the bud in medium- and large-budded cells; mRNA is transported to the bud tip by an actomyosin-driven process"
"FAT3","YKL187C","","","","cell periphery","72.5216","cell periphery,vacuole","108.84","below threshold","24.9254","cell periphery","32.0675","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies"
"GAL2","YLR081W","below threshold","17.59","3.93103","cell periphery","50.4017","missing","0","below threshold","14.9042","cell periphery","37.5474","cytosol","12.73","0.72","0","3.89","cytosol","14.36","0.81","0","2.35","cytosol","16.62","0.94","0","","cell periphery, vacuole","below threshold","15.3716","0.873383","0","2.05915","Galactose permease, required for utilization of galactose; also able to transport glucose"
"SUR7","YML052W","below threshold","13.99","3.7944","cell periphery,punctate","80.8588","cell periphery,punctate","105.939","cell periphery,punctate","61.2572","below threshold","27.6904","cytosol","15.25","1.08","0","5.25","cytosol","13.16","0.94","0","3.69","cytosol","19.33","1.38","0","","below threshold","below threshold","13.0853","0.934755","0","1.60196","Plasma membrane protein that localizes to furrow-like invaginations (MCC patches); component of eisosomes; associated with endocytosis, along with Pil1p and Lsp1p; sporulation and plasma membrane sphingolipid content are altered in mutants"
"PHO90","YJL198W","below threshold","13.94","","cell periphery,punctate","107.263","cytosol","249.335","punctate,mitochondria","49.3434","cytosol","54.0467","cytosol","15.04","1.07","0","","cytosol","14.43","1.03","0","","cytosol","16.61","1.19","0","","","","","","","","Low-affinity phosphate transporter; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth"
"JEN1","YKL217W","below threshold","18.06","5.62483","cell periphery,vacuole","32.3602","vacuole","48.8936","below threshold","21.4517","below threshold","24.711","cytosol","16.36","0.9","0","6.14","cytosol","17.73","0.98","0","5.33","cytosol","14.59","0.8","0","","below threshold","below threshold","15.9797","0.884709","0","2.73704","Lactate transporter, required for uptake of lactate and pyruvate; phosphorylated; expression is derepressed by transcriptional activator Cat8p during respiratory growth, and repressed in the presence of glucose, fructose, and mannose"
"OPT1","YJL212C","","","","cell periphery,punctate","53.4085","cell periphery,vacuole","55.5803","cytosol","26.8872","cell periphery,punctate","31.5793","","","","","","","","","","","","","","","","","","","","","",""
"MCH2","YKL221W","below threshold","15.12","4.34362","cell periphery","62.15","cell periphery","86.7454","below threshold","21.5557","cell periphery,punctate","37.229","cytosol","15.35","1.01","0","5.37","cytosol","14.84","0.98","0","2.87","cytosol","17.69","1.16","0","","below threshold","below threshold","14.1185","0.933151","0","1.90577","Protein with similarity to mammalian monocarboxylate permeases, which are involved in transport of monocarboxylic acids across the plasma membrane; mutant is not deficient in monocarboxylate transport"
"HXT8","YJL214W","below threshold","16.41","4.25104","cell periphery,vacuole membrane","76.1217","cell periphery,vacuole","79.282","below threshold","18.621","cell periphery","35.0267","cytosol","14.46","0.88","0","5.22","cytosol","13.34","0.81","0","3.28","cytosol","15.55","0.94","0","","below threshold","below threshold","14.5681","0.887536","0","1.69944","Protein of unknown function with similarity to hexose transporter family members, expression is induced by low levels of glucose and repressed by high levels of glucose"
"MDM1","YML104C","below threshold","18.63","4.54027","cell periphery,punctate","49.9398","cell periphery,punctate,vacuole","89.4051","below threshold","21.1488","below threshold","25.6705","ambiguous","15.65","0.83","0","5.39","ambiguous","19.02","1.02","0","3.96","ambiguous","16.33","0.87","0","","below threshold","below threshold","21.8307","1.17126","0","2.57402","Intermediate filament protein, required for nuclear and mitochondrial transmission to daughter buds; contains a Phox homology (PX) domain and specifically binds phosphatidylinositol 3-phosphate (PtdIns-3-P)"
"ATR1","YML116W","cell periphery","25.91","13.7933","cell periphery","38.6477","cell periphery,vacuole","62.2929","cell periphery","27.2912","below threshold","29.662","cell periphery","14.91","0.57","-1","5.74","cell periphery","31.77","1.22","0","19.95","cell periphery","19.5","0.75","-1","","cell periphery","cell periphery","28.9523","1.11705","0","12.2334","Multidrug efflux pump of the major facilitator superfamily, required for resistance to aminotriazole and 4-nitroquinoline-N-oxide"
"HXT9","YJL219W","below threshold","14.55","4.08512","cell periphery,ER","99.2723","cell periphery,vacuole","158.953","below threshold","18.2371","nucleus","31.0446","cytosol","15.29","1.05","0","5.71","cytosol","15.8","1.08","0","4.4","cytosol","17.42","1.19","0","","below threshold","below threshold","14.6792","1.00857","0","1.23584","Putative hexose transporter that is nearly identical to Hxt11p, has similarity to major facilitator superfamily (MFS) transporters, expression of HXT9 is regulated by transcription factors Pdr1p and Pdr3p"
"CDC42","YLR229C","","","","cell periphery,vacuole membrane","257.973","cell periphery,vacuole membrane","391.63","missing","0","ER","51.3285","","","","","","","","","","","","","","","","","","","","","",""
"THI7","YLR237W","cell periphery","47.61","24.3728","cell periphery,ER","113.63","cell periphery,vacuole","159.878","cell periphery","29.0399","cell periphery,punctate","38.8147","cell periphery","28.79","0.6","-1","15.43","punctate","","","0","","cell periphery","17.48","0.36","-1","","vacuole, cell periphery","cell periphery","36.8757","0.7744","0","15.0482","Plasma membrane transporter responsible for the uptake of thiamine, member of the major facilitator superfamily of transporters; mutation of human ortholog causes thiamine-responsive megaloblastic anemia"
"HXT2","YMR011W","cell periphery","177.05","124.276","cell periphery,vacuole","76.7686","cell periphery,vacuole","124.297","cell periphery,cytosol","41.7229","cell periphery,punctate","35.8446","cell periphery","202.22","1.14","0","125.19","cell periphery","189.84","1.07","0","59.47","punctate, cell periphery","","","","","cell periphery","cell periphery","275.251","1.55463","1","116.077","High-affinity glucose transporter of the major facilitator superfamily, expression is induced by low levels of glucose and repressed by high levels of glucose"
"TRK2","YKR050W","below threshold","14.9","4.4379","cell periphery","47.3652","cell periphery,vacuole","55.5492","below threshold","14.0356","cell periphery,punctate","30.0942","cytosol","13.97","0.93","0","4.98","cytosol","16.14","1.08","0","2.66","cytosol","17.83","1.19","0","","below threshold","below threshold","14.9898","1.00526","0","1.78849","Component of the Trk1p-Trk2p potassium transport system"
"RHO4","YKR055W","below threshold","18","4.98677","cell periphery,ER,bud neck","69.1359","ER,bud neck","100.352","below threshold","22.3684","cytosol","44.4134","cytosol","15.84","0.87","0","4.89","cytosol","16.58","0.92","0","3.22","cytosol","22.8","1.26","0","","below threshold","below threshold","16.6011","0.921424","0","5.30533","Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely to be involved in the establishment of cell polarity"
"STE18","YJR086W","","","","cell periphery,punctate","64.0829","cell periphery,vacuole","77.6335","cell periphery,punctate","46.6103","below threshold","25.031","","","","","","","","","","","","","","","","","","","","","",""
"EIS1","YMR031C","","","","cell periphery,punctate","101.003","cell periphery,punctate,nucleus","136.619","cell periphery,punctate","41.2262","punctate,nucleus","56.2765","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function with similarity to Ykl050cp and Uso1p; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; possible component of the eisosome"
"RCH1","YMR034C","","","","cell periphery","45.5907","cell periphery,vacuole","78.3892","below threshold","18.0979","below threshold","28.3859","","","","","","","","","","","","","","","","","","","","","","Putative transporter, member of the SLC10 carrier family; identified in a transposon mutagenesis screen as a gene involved in azole resistance; YMR034C is not an essential gene"
"FAR3","YMR052W","below threshold","17.34","4.16088","cell periphery,punctate","198.58","cell periphery,punctate","292.883","cell periphery,punctate","158.228","cytosol,punctate","72.5502","cytosol","16.7","0.96","0","6.59","cytosol","13.76","0.79","0","2.65","cytosol","16.61","0.95","0","","below threshold","below threshold","18.8393","1.08632","0","3.94926","Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway; interacts with Far7p, Far8p, Far9p, Far10p, and Far11p; localizes to the endoplasmic reticulum"
"PTR2","YKR093W","cell periphery","35.17","23.6929","cell periphery,vacuole","70.664","cell periphery,vacuole","87.7904","cytosol","18.3037","cell periphery,punctate","35.7474","cell periphery","51.27","1.45","1","32.29","cell periphery","27.18","0.77","0","11.2","cell periphery","20.51","0.58","-1","","cell periphery","cell periphery","32.58","0.926242","0","15.8612","Integral membrane peptide transporter, mediates transport of di- and tri-peptides; conserved protein that contains 12 transmembrane domains; PTR2 expression is regulated by the N-end rule pathway via repression by Cup9p"
"VBA5","YKR105C","below threshold","14.74","3.92694","cell periphery","88.9368","cell periphery,vacuole","177.796","below threshold","18.8794","cell periphery,punctate","34.3298","cytosol","13.78","0.93","0","4.56","cytosol","15","1.01","0","2.38","cytosol","15.58","1.05","0","","below threshold","below threshold","15.029","1.0191","0","1.69153","Putative transporter of the Major Facilitator Superfamily (MFS); proposed role as a basic amino acid permease based on phylogeny"
"GEX2","YKR106W","","","","cell periphery","44.4092","cell periphery,vacuole","74.9704","below threshold","18.9057","cell periphery","31.7278","","","","","","","","","","","","","","","","","","","","","","Protein of unconfirmed function; displays a topology characteristic of the Major Facilitators Superfamily of membrane proteins; coding sequence 98% identical to that of YCL073C"
"DAL5","YJR152W","below threshold","17.62","4.18957","cell periphery,vacuole","73.6655","cell periphery,vacuole","189.583","below threshold","18.4609","cell periphery,punctate","30.6288","cytosol","13.08","0.74","0","4.37","cytosol","13.5","0.76","0","3.65","ER","54.83","3.11","0","","below threshold","below threshold","15.405","0.873712","0","2.28827","Allantoate permease; ureidosuccinate permease; also transports dipeptides, though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression"
"PEX30","YLR324W","below threshold","14.81","","cell periphery,ER,bud","83.2131","ER,punctate,bud","162.938","ER,bud","93.7264","cell periphery,punctate","50.6678","cytosol","17.86","1.2","0","","cytosol","17.09","1.15","0","","cytosol","17.1","1.15","0","","","","","","","","Peroxisomal integral membrane protein, involved in negative regulation of peroxisome number; partially functionally redundant with Pex31p; genetic interactions suggest action at a step downstream of steps mediated by Pex28p and Pex29p"
"YLR326W","YLR326W","cytosol","23.95","4.88325","cell periphery","95.181","cell periphery,vacuole","173.017","cytosol","22.6253","cell periphery","39.3113","cytosol","26.72","1.11","0","9.49","cytosol","16.37","0.68","0","2.9","cytosol","41.15","1.71","0","","cytosol","cytosol","22.1236","0.923372","0","3.59905","Putative protein of unknown function, predicted to be palmitoylated"
"FKS1","YLR342W","below threshold","15.4","3.55868","cell periphery,punctate,bud","155.114","cell periphery,vacuole,bud","151.291","cell periphery,bud neck","119.46","bud","40.3617","cytosol","15.93","1.03","0","5.7","cytosol","15.34","0.99","0","3.66","cytosol","16.13","1.04","0","","below threshold","below threshold","15.4129","1.00071","0","2.37404","Catalytic subunit of 1,3-beta-D-glucan synthase, functionally redundant with alternate catalytic subunit Gsc2p; binds to regulatory subunit Rho1p; involved in cell wall synthesis and maintenance; localizes to sites of cell wall remodeling"
"SEG1","YMR086W","","","","cell periphery,punctate","77.2249","cell periphery,punctate","90.0337","below threshold","22.348","cell periphery,punctate","43.4145","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function that may interact with ribosomes, based on co-purification experiments; GFP-fusion protein localizes to the cell periphery; possible component of the eisosome; expression is repressed by cAMP"
"MYO5","YMR109W","punctate","62.71","19.271","cell periphery,punctate,bud neck","75.9186","cell periphery,punctate,bud","106.698","punctate,bud neck","36.6691","below threshold","27.4497","punctate","74.64","1.19","0","30.61","punctate","73.09","1.16","0","14.11","punctate","71.64","1.14","0","","punctate","punctate","76.0946","1.2133","0","15.8483","One of two type I myosins; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization"
"HXT16","YJR158W","","","","cell periphery","120.487","cell periphery,vacuole","235.679","below threshold","19.5801","cell periphery","50.0202","","","","","","","","","","","","","","","","","","","","","",""
"MPH3","YJR160C","","","","cell periphery,vacuole","46.2692","cell periphery,vacuole","74.6467","below threshold","18.5979","cytosol","29.9597","","","","","","","","","","","","","","","","","","","","","",""
"TPO1","YLL028W","","","","cell periphery","69.328","cell periphery,vacuole","99.2565","cell periphery","35.899","cell periphery","43.7223","","","","","","","","","","","","","","","","","","","","","",""
"FPS1","YLL043W","cell periphery","28","7.05157","cell periphery,punctate,vacuole","55.1469","cell periphery,vacuole","79.9687","below threshold","22.4898","cell periphery,punctate","32.9353","cell periphery","25.77","0.92","0","8.92","cell periphery","22.35","0.79","0","4.33","cell periphery","27.99","0.99","0","","cell periphery","cell periphery","22.5969","0.806934","0","3.55024","Plasma membrane channel, member of major intrinsic protein (MIP) family; involved in efflux of glycerol and in uptake of acetic acid and the trivalent metalloids arsenite and antimonite; phosphorylated by Hog1p MAPK under acetate stress"
"YCT1","YLL055W","below threshold","18","","cell periphery,punctate,vacuole","77.9134","cell periphery,vacuole","162.912","below threshold","22.3905","cell periphery","33.4626","cytosol","15.22","0.84","0","","cytosol","20.16","1.11","0","","ER","116.21","6.45","0","","","","","","","","High-affinity cysteine-specific transporter with similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene"
"POM152","YMR129W","nuclear periphery","22.05","6.22195","cell periphery,nuclear periphery","61.4054","ER,punctate","96.4202","below threshold","19.6739","punctate","32.5131","nuclear periphery","21.29","0.96","0","6.99","nuclear periphery","18.56","0.84","0","3.34","nuclear periphery","22.31","1.01","0","","nuclear periphery","nuclear periphery","18.0576","0.818638","0","3.26048","Nuclear pore membrane glycoprotein; may be involved in duplication of nuclear pores and nuclear pore complexes during S-phase;"
"MMP1","YLL061W","ER","23.95","8.65039","cell periphery,ER","75.7046","cell periphery,vacuole","149.011","cell periphery,ER","55.4013","ER","37.7548","ER","14.28","0.59","-1","6.45","ER","24.12","1","0","5.35","ER","51.38","2.14","1","","ER","ER","16.7148","0.697817","-1","3.47714","High-affinity S-methylmethionine permease, required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p"
"THI73","YLR004C","below threshold","16.01","4.15157","cell periphery","108.822","cell periphery,vacuole","216.498","below threshold","16.3841","cell periphery","48.0235","cytosol","15.54","0.97","0","5.74","cytosol","14.99","0.93","0","3.12","cytosol","18.44","1.15","0","","below threshold","below threshold","14.8478","0.927181","0","2.37053","Putative plasma membrane permease proposed to be involved in carboxylic acid uptake and repressed by thiamine; substrate of Dbf2p/Mob1p kinase; transcription is altered if mitochondrial dysfunction occurs"
"SFK1","YKL051W","below threshold","13.22","4.01508","cell periphery","75.8713","cell periphery,vacuole","138.782","cell periphery","47.3127","#N/A","","cytosol","13.74","1.03","0","4.27","cytosol","14.71","1.11","0","2.29","cytosol","14.26","1.07","0","","below threshold","below threshold","15.7536","1.19126","0","1.94708","Plasma membrane protein that may act together with or upstream of Stt4p to generate normal levels of the essential phospholipid PI4P, at least partially mediates proper localization of Stt4p to the plasma membrane"
"YEH2","YLR020C","cytosol","27.13","","cell periphery,punctate","69.156","cell periphery,vacuole","129.9","below threshold","18.3138","below threshold","24.7459","cytosol","29.14","1.07","0","","cytosol","27.33","1","0","","cytosol","21.34","0.78","0","","","","","","","","Steryl ester hydrolase, catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism"
"YJU3","YKL094W","below threshold","15.36","4.50611","cell periphery,ER","126.772","cell periphery,ER","241.716","ER","54.7842","ER","40.1029","cytosol","16.78","1.09","0","5.55","cytosol","18.43","1.19","0","3.18","cytosol","17.09","1.11","0","","below threshold","below threshold","18.6119","1.2108","0","2.99399","Serine hydrolase with sequence similarity to monoglyceride lipase (MGL), localizes to lipid particles"
"SSO2","YMR183C","","","","cell periphery","206.386","cell periphery","320.286","cell periphery","42.4587","cell periphery","62.3125","","","","","","","","","","","","","","","","","","","","","",""
"SEG2","YKL105C","","","","cell periphery,ER","46.8726","cell periphery,punctate","57.2547","below threshold","23.2052","cell periphery,punctate","30.7844","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function"
"MYO3","YKL129C","punctate:cytosol","41.34","9.96939","cell periphery,ER","93.988","cell periphery,punctate","128.669","punctate","26.2829","cell periphery,punctate","50.8935","punctate.cytosol","69.08","1.67","1","24.28","punctate.cytosol","48.13","1.16","0","10.03","punctate,cytosol","60.59","1.46","1","","punctate:cytosol","punctate:cytosol","47.6849","1.15322","0","6.67866","One of two type I myosins; localizes to actin cortical patches; deletion of MYO3 has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization"
"GIS4","YML006C","cytosol","23.8","5.9819","cell periphery","49.483","cell periphery","56.5432","cell periphery","24.2747","cytosol","37.2363","cytosol","23.33","0.98","0","8.54","cytosol","26.14","1.09","0","4.55","cytosol","23.79","0.99","0","","cytosol","cytosol","25.8825","1.08692","0","3.80006","CAAX box containing protein of unknown function, proposed to be involved in the RAS/cAMP signaling pathway"
"EFR3","YMR212C","below threshold","15.66","3.96334","cell periphery,punctate","72.2309","cytosol","77.6499","cell periphery,punctate","28.7918","cell periphery","35.4224","cytosol","14.79","0.94","0","5.22","cytosol","16.88","1.07","0","3.44","cytosol","14.65","0.93","0","","below threshold","below threshold","14.3767","0.917365","0","1.52372","Non-essential protein of unknown function; exhibits synthetic lethal genetic interactions with PHO85; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies and is phosphorylated"
"NDC1","YML031W","nuclear periphery","54.02","","cell periphery,punctate,nuclear periphery","87.4592","cell periphery,ER,punctate","155.276","missing","0","#N/A","0","nuclear periphery","42.1","0.77","0","","nuclear periphery","57.44","1.06","0","","nuclear periphery","53.01","0.98","0","","","","","","","","Nuclear envelope protein with multiple putative transmembrane domains, required for nuclear pore complex assembly and spindle pole body duplication; required for meiosis II"
"CUE1","YMR264W","below threshold","13.76","4.26548","cell periphery,punctate,nucleus","75.1406","ER,punctate","31.8174","below threshold","20.0994","#N/A","0","cytosol","15.19","1.1","0","5.1","cytosol","13.81","1","0","2.18","cytosol","16.5","1.19","0","","below threshold","below threshold","14.5742","1.0588","0","1.51833","Endoplasmic reticulum membrane protein that recruits the ubiquitin-conjugating enzyme Ubc7p to the ER where it functions in protein degradation; contains a CUE domain that binds ubiquitin to facilitate intramolecular monoubiquitination"
