Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"YNR061C","YNR061C","vacuole","20.41","6.77153","vacuole","62.5708","vacuole","140.523","vacuole","22.0536","#N/A","","vacuole","25.29","1.23","0","7.97","vacuole","17.48","0.85","0","4.07","vacuole","18.03","0.88","0","","vacuole","vacuole","17.4468","0.854447","0","2.75738","Putative protein of unknown function"
"HXT17","YNR072W","below threshold","17.03","4.00372","cell periphery,vacuole","48.138","cell periphery,vacuole","39.2237","below threshold","17.7989","below threshold","25.341","cytosol","14.92","0.87","0","4.72","cytosol","","","0","","cytosol","15.13","0.88","0","","below threshold","below threshold","15.3408","0.900468","0","2.00352","Hexose transporter, up-regulated in media containing raffinose and galactose at pH 7.7 versus pH 4.7, repressed by high levels of glucose"
"THI72","YOR192C","below threshold","18.28","4.47942","cell periphery,ER,vacuole","91.0995","cell periphery,vacuole","81.4413","vacuole membrane","19.0052","cell periphery,punctate","32.6101","cytosol","13.62","0.74","0","4.48","cytosol","15.59","0.85","0","2.63","cytosol","16.77","0.91","0","","below threshold","below threshold","15.8634","0.867559","0","1.96029","Transporter of thiamine or related compound; shares sequence similarity with Thi7p"
"DIP5","YPL265W","cell periphery","219.91","99.8207","cell periphery,vacuole","62.4169","cell periphery,vacuole","67.5994","cytosol","27.3568","cell periphery","36.37","vacuole","19.95","0.09","-1","15.84","punctate","","","0","","vacuole, cell periphery","","","","","cell periphery","cell periphery","241.924","1.10008","0","64.9353","Dicarboxylic amino acid permease, mediates high-affinity and high-capacity transport of L-glutamate and L-aspartate; also a transporter for Gln, Asn, Ser, Ala, and Gly"
"IZH4","YOL101C","below threshold","14.64","4.85887","punctate,vacuole","49.0404","cell periphery,vacuole","85.2821","below threshold","19.1031","below threshold","24.3145","cytosol","14.79","1.01","0","5.18","cytosol","15.36","1.04","0","3.48","cytosol","15.68","1.07","0","","below threshold","below threshold","15.5152","1.0597","0","1.94644","Membrane protein involved in zinc ion homeostasis, member of the four-protein IZH family, expression induced by fatty acids and altered zinc levels; deletion reduces sensitivity to excess zinc; possible role in sterol metabolism"
"ITR2","YOL103W","below threshold","16.29","4.40232","cell periphery,vacuole","81.3285","cell periphery,vacuole","129.407","below threshold","15.4642","below threshold","27.562","cytosol","13.96","0.85","0","4.56","cytosol","16.14","0.99","0","5.04","cytosol","14.61","0.89","0","","below threshold","below threshold","15.5568","0.954858","0","2.47635","Myo-inositol transporter with strong similarity to the major myo-inositol transporter Itr1p, member of the sugar transporter superfamily; expressed constitutively"
"SMF1","YOL122C","below threshold","16.07","3.60513","vacuole","57.0284","cytosol","60.8166","below threshold","18.2649","below threshold","26.1753","cytosol","14.31","0.89","0","4.38","cytosol","15.77","0.98","0","3.97","cytosol","15.04","0.93","0","","below threshold","below threshold","14.0928","0.876657","0","1.64271","Divalent metal ion transporter with a broad specificity for di-valent and tri-valent metals; post-translationally regulated by levels of metal ions; member of the Nramp family of metal transport proteins"
"HXT14","YNL318C","","","","cell periphery,vacuole","87.8552","cell periphery,vacuole","144.424","below threshold","17.2916","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"KTR6","YPL053C","punctate","24.48","6.53544","ER,vacuole","126.62","ER,vacuole","182.269","ER,vacuole","35.055","#N/A","0","punctate","17.18","0.7","-1","6.3","punctate","18.87","0.77","-1","3.19","punctate","17.78","0.72","-1","","punctate","punctate","19.7557","0.806801","0","3.04608","Probable mannosylphosphate transferase involved in the synthesis of core oligosaccharides in protein glycosylation pathway; member of the KRE2/MNT1 mannosyltransferase family"
"OPT2","YPR194C","below threshold","13.49","","punctate,vacuole","108.004","vacuole","102.706","below threshold","20.9777","below threshold","28.4666","cytosol","14.62","1.08","0","","cytosol","15.32","1.13","0","","cytosol","17.04","1.26","0","","","","","","","","Oligopeptide transporter; member of the OPT family, with potential orthologs in S. pombe and C. albicans; also plays a role in formation of mature vacuoles"
"ARR3","YPR201W","below threshold","15.87","4.30266","punctate,vacuole","66.182","ER,vacuole","121.952","below threshold","20.0879","below threshold","26.2199","cytosol","15.43","0.97","0","5.27","cytosol","13.82","0.87","0","3.24","cytosol","17.5","1.1","0","","below threshold","below threshold","13.1799","0.829931","0","1.7134","Arsenite transporter of the plasma membrane, required for resistance to arsenic compounds; transcription is activated by Arr1p in the presence of arsenite"
"CHO1","YER026C","","","","ER,vacuole","133.669","ER","248.317","ER,nuclear periphery","184.115","ER","51.2925","","","","","","","","","","","","","","","","","","","","","",""
"YHR140W","YHR140W","below threshold","15.51","","ER,vacuole","79.2246","ER,vacuole","164.475","ER","21.8095","below threshold","25.7078","cytosol","18.34","1.18","0","","cytosol","14.55","0.93","0","","cytosol","50.33","3.24","0","","","","","","","","Putative integral membrane protein of unknown function"
"GRX7","YBR014C","","","","punctate,vacuole","90.774","vacuole","252.305","punctate,vacuole","24.5496","below threshold","25.2005","","","","","","","","","","","","","","","","","","","","","",""
"LCL3","YGL085W","mitochondria","21.41","5.96939","punctate,vacuole,mitochondria","21.4252","below threshold","6.49571","mitochondria","17.3594","#N/A","0","mitochondria","21.35","0.99","0","8.86","mitochondria","19.5","0.91","0","3.69","mitochondria","17.52","0.81","-1","","mitochondria","mitochondria","25.8908","1.20863","0","5.15092","Putative protein of unknown function, has homology to Staphylococcus aureus nuclease; green fluorescent protein (GFP)-fusion protein localizes to mitochondria and is induced in response to the DNA-damaging agent MMS"
"GDA1","YEL042W","punctate","28.89","8.38046","punctate,vacuole","143.445","ER","223.992","punctate","70.2282","below threshold","26.6081","punctate","15.42","0.53","-1","5.27","punctate","18.66","0.64","-1","3.71","punctate","21.63","0.74","0","","punctate","punctate","19.5616","0.676951","-1","2.40407","Guanosine diphosphatase located in the Golgi, involved in the transport of GDP-mannose into the Golgi lumen by converting GDP to GMP after mannose is transferred its substrate"
"IKS1","YJL057C","below threshold","17.02","3.86238","ER,vacuole","63.0931","ER","85.8421","below threshold","23.0181","#N/A","0","cytosol","21.83","1.28","0","8.17","cytosol","22.34","1.31","0","4.23","cytosol","17.67","1.03","0","","below threshold","below threshold","16.8616","0.990559","0","2.26693","Putative serine/threonine kinase; expression is induced during mild heat stress; deletion mutants are hypersensitive to copper sulphate and resistant to sorbate; interacts with an N-terminal fragment of Sst2p"
"DLT1","YMR126C","below threshold","16.16","4.33689","ER,vacuole","22.6192","punctate,nucleus","7.23969","below threshold","20.4369","below threshold","24.0115","cytosol","17.67","1.09","0","4.91","cytosol","17.72","1.09","0","2.79","cytosol","19.36","1.19","0","","below threshold","below threshold","16.9312","1.04681","0","2.64749","Protein of unknown function, mutant sensitive to 6-azauracil (6AU) and mycophenolic acid (MPA)"
"YNL339W-A","YNL339W-A","","","","ER,vacuole","48.2232","cytosol","95.051","below threshold","18.9793","below threshold","22.8614","","","","","","","","","","","","","","","","","","","","","",""
"ELF1","YKL160W","below threshold","16.48","4.29213","cell periphery,vacuole","24.4586","cell periphery,vacuole","","below threshold","17.9101","#N/A","0","cytosol","15.76","0.95","0","6.55","cytosol","16.86","1.02","0","3.52","cytosol","17.88","1.08","0","","below threshold","below threshold","15.6326","0.948056","0","2.20578","Transcription elongation factor that contains a conserved zinc finger domain; implicated in the maintenance of proper chromatin structure in actively transcribed regions; deletion inhibits Brome mosaic virus (BMV) gene expression"
"RSM19","YNR037C","","","","punctate,vacuole,mitochondria","41.1156","missing","0","mitochondria","20.3085","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"CWH41","YGL027C","below threshold","15.94","4.59188","vacuole","46.3067","vacuole","14.2098","below threshold","19.3893","#N/A","32.2206","cytosol","15.33","0.96","0","5.51","cytosol","14.89","0.93","0","3.03","cytosol","17.13","1.07","0","","below threshold","below threshold","14.786","0.926955","0","1.69064","Processing alpha glucosidase I, ER type II integral membrane N-glycoprotein involved in assembly of cell wall beta 1,6 glucan and asparagine-linked protein glycosylation; also involved in ER protein quality control and sensing of ER stress"
"MF(ALPHA)2","YGL089C","below threshold","18.92","4.03233","cell periphery,vacuole","45.6257","vacuole","15.2642","missing","0","#N/A","0","cytosol","16.36","0.86","0","5.44","cytosol","18.3","0.96","0","4","cytosol","16.73","0.88","0","","below threshold","below threshold","15.6947","0.829062","0","2.13081","Mating pheromone alpha-factor, made by alpha cells; interacts with mating type a cells to induce cell cycle arrest and other responses leading to mating; also encoded by MF(ALPHA)1, which is more highly expressed than MF(ALPHA)2"
"PEP1","YBL017C","punctate","44.86","","punctate,vacuole","77.5572","vacuole","51.0151","punctate","29.0683","#N/A","30.154","punctate","51.8","1.15","0","","punctate","44.27","0.98","0","","punctate","53.96","1.2","0","","","","","","","","Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments"
"URA7","YBL039C","cytosol","178.05","38.5516","ER,vacuole","63.3414","missing","","cytosol","108.413","#N/A","30.7998","cytosol","143.23","0.8","0","55.34","cytosol","233.11","1.3","0","39.05","cytosol","53.8","0.3","-1","","punctate","cytosol","217.809","1.22327","0","30.3239","Major CTP synthase isozyme (see also URA8), catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis"
"PAU9","YBL108C-A","below threshold","14.54","","ER,vacuole","36.1458","vacuole","10.3401","below threshold","16.8279","#N/A","33.8652","cytosol","16.99","1.16","0","","cytosol","15.82","1.08","0","","cytosol","14.73","1.01","0","","","","","","","","Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions"
"SPS22","YCL048W","","","","vacuole","21.5165","vacuole","7.94855","below threshold","21.6044","#N/A","27.8757","","","","","","","","","","","","","","","","","","","","","",""
"VTH2","YJL222W","below threshold","14.65","4.31965","ER,punctate,vacuole","60.7628","vacuole","13.5187","below threshold","15.534","#N/A","26.8458","ambiguous","17.84","1.21","0","5.25","ambiguous","18.96","1.29","0","3.81","ambiguous","20.66","1.4","0","","below threshold","below threshold","13.842","0.944202","0","1.65513","Putative membrane glycoprotein with strong similarity to Vth1p and Pep1p/Vps10p, may be involved in vacuolar protein sorting"
"SAG1","YJR004C","","","","cell periphery,vacuole","72.1755","cell periphery,vacuole","29.422","ER","22.4171","#N/A","27.9542","","","","","","","","","","","","","","","","","","","","","",""
"HOR7","YMR251W-A","","","","cell periphery,vacuole","69.4984","cell periphery,vacuole","26.8119","ER","141.189","#N/A","30.4872","","","","","","","","","","","","","","","","","","","","","",""
"HOC1","YJR075W","punctate","22.89","6.12194","punctate,vacuole","59.0821","vacuole","28.9718","punctate","46.6239","#N/A","62.9601","punctate","18.09","0.79","-1","6.15","punctate","22.59","0.98","0","5.08","punctate","19.58","0.85","0","","punctate","punctate","19.5981","0.856054","0","7.46718","Alpha-1,6-mannosyltransferase involved in cell wall mannan biosynthesis; subunit of a Golgi-localized complex that also contains Anp1p, Mnn9p, Mnn11p, and Mnn10p; identified as a suppressor of a cell lysis sensitive pkc1-371 allele"
"YMR272W-B","YMR272W-B","","","","ER,vacuole","62.5427","vacuole","17.5497","below threshold","18.1305","#N/A","26.7309","","","","","","","","","","","","","","","","","","","","","",""
"URA8","YJR103W","below threshold","17.24","4.10002","ER,vacuole","84.2522","vacuole","34.2027","cytosol","30.0458","#N/A","0","cytosol","16.34","0.94","0","5.91","cytosol","17.28","1","0","3.54","cytosol","14.31","0.83","0","","below threshold","below threshold","17.8458","1.0346","0","3.00159","Minor CTP synthase isozyme (see also URA7), catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis"
"MET5","YJR137C","cytosol","58.5","25.1802","cell periphery,punctate,vacuole","81.7491","cell periphery,vacuole","23.794","cytosol","33.4873","#N/A","55.0869","cytosol","79.19","1.35","1","56.32","cytosol","100.99","1.72","1","27.61","cytosol","275.25","4.7","1","","cytosol","cytosol","58.0826","0.992753","0","21.9889","Sulfite reductase beta subunit, involved in amino acid biosynthesis, transcription repressed by methionine"
"DAN1","YJR150C","","","","cell periphery,vacuole","42.5771","cell periphery,vacuole","13.9809","below threshold","19.2178","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"SPO1","YNL012W","below threshold","15.39","3.64912","ER,vacuole","27.8868","vacuole","12.0467","below threshold","15.2998","#N/A","30.8367","cytosol","17.09","1.11","0","5.96","cytosol","14.02","0.91","0","3.7","cytosol","16.41","1.06","0","","below threshold","below threshold","19.3598","1.2576","0","3.29752","Meiosis-specific prospore protein; required for meiotic spindle pole body duplication and separation; required to produce bending force necessary for proper prospore membrane assembly during sporulation; has similarity to phospholipase B"
"TUL1","YKL034W","below threshold","16.96","4.0662","punctate,vacuole","49.634","vacuole","27.9007","ER,punctate,vacuole","63.0506","#N/A","28.836","cytosol","16.28","0.96","0","7.52","cytosol","16.35","0.96","0","3.81","cytosol","15.48","0.91","0","","below threshold","below threshold","17.8637","1.05298","0","3.0116","Golgi-localized RING-finger ubiquitin ligase (E3), involved in ubiquitinating and sorting membrane proteins that contain polar transmembrane domains to multivesicular bodies for delivery to the vacuole for quality control purposes"
"YNL019C","YNL019C","below threshold","16.8","4.17846","vacuole","35.5921","vacuole","21.6403","below threshold","18.3355","#N/A","30.0505","cytosol","16.39","0.97","0","5.3","cytosol","16.13","0.96","0","3.88","cytosol","17.72","1.05","0","","below threshold","below threshold","15.8375","0.942558","0","2.17735","Putative protein of unknown function"
"PTM1","YKL039W","below threshold","15.93","4.1241","punctate,vacuole","54.6852","vacuole","65.9513","punctate","26.524","#N/A","28.4586","cytosol","14.27","0.89","0","5.62","cytosol","16.51","1.03","0","2.77","cytosol","18","1.12","0","","below threshold","below threshold","14.5979","0.915728","0","1.68725","Protein of unknown function, copurifies with late Golgi vesicles containing the v-SNARE Tlg2p"
"TIP1","YBR067C","","","","vacuole","0","cell periphery,vacuole","18.0696","ER","100.586","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"MNN2","YBR015C","punctate","30.21","9.29603","ER,vacuole","58.1612","vacuole","21.9411","punctate","72.5079","#N/A","0","punctate","16.48","0.54","-1","5.69","punctate","25.82","0.85","0","5","punctate","21.71","0.71","-1","","punctate","punctate","23.5856","0.780424","0","3.21496","Alpha-1,2-mannosyltransferase, responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment"
"TOS1","YBR162C","vacuole","34.45","12.0011","cell periphery,ER,vacuole","129.854","cell periphery,vacuole","58.7854","cytosol","126.699","#N/A","37.3931","vacuole","39.25","1.13","0","24.79","vacuole","30.2","0.87","0","8.46","vacuole","21.35","0.61","-1","","vacuole","vacuole","32.3201","0.937889","0","6.79148","Covalently-bound cell wall protein of unknown function; identified as a cell cycle regulated SBF target gene; deletion mutants are highly resistant to treatment with beta-1,3-glucanase; has sequence similarity to YJL171C"
"PST1","YDR055W","","","","vacuole","29.94","vacuole","11.2573","punctate","40.596","#N/A","28.3514","","","","","","","","","","","","","","","","","","","","","",""
"ECM33","YBR078W","","","","vacuole","40.4826","punctate,vacuole","19.9517","below threshold","19.4818","#N/A","25.9753","","","","","","","","","","","","","","","","","","","","","",""
"APE3","YBR286W","below threshold","16.03","5.49767","ER,vacuole","113.375","vacuole","42.884","cytosol","96.3342","#N/A","39.093","cytosol","16.96","1.05","0","5.62","cytosol","16.07","1","0","2.91","cytosol","16.46","1.02","0","","below threshold","below threshold","17.5812","1.09602","0","3.01079","Vacuolar aminopeptidase Y, processed to mature form by Prb1p"
"YCL012C","YCL012C","","","","vacuole","37.8291","vacuole","16.4405","ambiguous","28.8895","#N/A","24.1987","","","","","","","","","","","","","","","","","","","","","",""
"CRH1","YGR189C","","","","cell periphery,vacuole","30.0551","cell periphery,vacuole","11.194","cytosol","51.0827","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"PAU12","YGR294W","below threshold","14.45","","ER,vacuole","72.9072","vacuole","21.3972","below threshold","15.8837","#N/A","","cytosol","19.52","1.35","0","","cytosol","15.79","1.09","0","","cytosol","17.32","1.19","0","","","","","","","","Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions"
"NRK1","YNL129W","below threshold","20.25","","ER,vacuole","76.5959","vacuole","20.6252","cytosol","29.7607","#N/A","23.6851","cytosol","19.56","0.96","0","","cytosol","17.8","0.87","0","","cytosol","26.18","1.29","0","","","","","","","","Nicotinamide riboside kinase, catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis"
"CWP1","YKL096W","","","","vacuole","55.2713","vacuole","19.1313","ER","21.4284","#N/A","28.9303","","","","","","","","","","","","","","","","","","","","","",""
"HSP150","YJL159W","below threshold","16.48","4.23351","cell periphery,vacuole","40.9866","cell periphery,vacuole","16.5335","cytosol","413.372","#N/A","34.1574","cytosol","16.38","0.99","0","5.88","cytosol","17.43","1.05","0","3.77","cytosol","15.49","0.93","0","","below threshold","below threshold","18.3462","1.11265","0","2.27338","O-mannosylated heat shock protein that is secreted and covalently attached to the cell wall via beta-1,3-glucan and disulfide bridges; required for cell wall stability; induced by heat shock, oxidative stress, and nitrogen limitation"
"FRE2","YKL220C","below threshold","15.36","4.30777","vacuole","34.5151","cell periphery,vacuole","17.5108","below threshold","18.7556","#N/A","22.5254","cytosol","14.45","0.94","0","4.32","cytosol","15.85","1.03","0","3.46","cytosol","16.9","1.1","0","","below threshold","below threshold","14.5232","0.945391","0","1.61751","Ferric reductase and cupric reductase, reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels"
"KEX2","YNL238W","","","","vacuole","26.1293","vacuole","8.13559","ambiguous,punctate","21.3911","#N/A","25.9884","","","","","","","","","","","","","","","","","","","","","",""
"PAU16","YKL224C","below threshold","15.83","","vacuole","71.312","vacuole","18.1656","below threshold","17.7714","#N/A","23.4711","cytosol","15.67","0.98","0","","cytosol","17.04","1.07","0","","cytosol","15.28","0.96","0","","","","","","","","Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions"
"WSC2","YNL283C","cell periphery","25.21","7.83235","vacuole","28.3645","vacuole","12.8662","below threshold","21.1422","#N/A","25.8783","cell periphery","20.41","0.8","0","21.31","cell periphery","23.15","0.91","0","4.85","cell periphery","20.34","0.8","0","","cell periphery","cell periphery","18.2418","0.723344","0","3.96894","Partially redundant sensor-transducer of the stress-activated PKC1-MPK1 signaling pathway involved in maintenance of cell wall integrity and recovery from heat shock; secretory pathway Wsc2p is required for the arrest of secretion response"
"PRY2","YKR013W","cytosol","24.13","6.08327","ER,vacuole","31.786","vacuole","11.3443","ER","45.7497","#N/A","25.8766","cytosol","21.03","0.87","0","5.54","cytosol","25.57","1.05","0","4.71","cytosol","18.02","0.74","0","","cytosol","cytosol","27.2785","1.13038","0","8.48018","Protein of unknown function"
"YNL320W","YNL320W","below threshold","18.39","4.1343","ER,vacuole","88.5882","vacuole","34.7643","mitochondria","26.8444","#N/A","25.3583","cytosol","19.82","1.07","0","9.57","cytosol","16.75","0.91","0","3.29","cytosol","17.22","0.93","0","","below threshold","below threshold","27.0083","1.46783","1","5.96193","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"UIP5","YKR044W","ambiguous","21.24","5.78425","punctate,vacuole","48.1963","vacuole","25.364","below threshold","20.5185","#N/A","","ambiguous","20.75","0.97","0","6.42","ambiguous","20.99","0.98","0","3.08","ambiguous","17.7","0.83","0","","ambiguous","ambiguous","23.1912","1.09166","0","3.31175","Protein of unknown function that interacts with Ulp1p, a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates"
"KRE1","YNL322C","","","","vacuole","33.6632","missing","11.4489","vacuole","39.1912","#N/A","24.0345","","","","","","","","","","","","","","","","","","","","","",""
"SCW4","YGR279C","","","","vacuole","73.3552","vacuole","20.6008","ER,punctate","218.056","#N/A","36.6503","","","","","","","","","","","","","","","","","","","","","",""
"YCL048W-A","YCL048W-A","","","","cell periphery,vacuole","58.65","cell periphery,vacuole","40.5662","below threshold","21.0404","#N/A","28.9975","","","","","","","","","","","","","","","","","","","","","",""
"BGL2","YGR282C","","","","ER,vacuole","152.86","cell periphery,vacuole","83.2672","ER,vacuole","120.031","#N/A","24.8934","","","","","","","","","","","","","","","","","","","","","",""
"ADP1","YCR011C","below threshold","14.17","4.23564","vacuole","68.9205","vacuole","42.1223","vacuole","24.2237","#N/A","25.5798","cytosol","16.47","1.16","0","5.97","cytosol","17.1","1.2","0","3.14","cytosol","19.92","1.4","0","","below threshold","below threshold","13.7372","0.969156","0","1.90193","Putative ATP-dependent permease of the ABC transporter family of proteins"
"YHL042W","YHL042W","below threshold","19.22","","vacuole","65.1329","vacuole","38.6086","below threshold","13.7073","#N/A","26.5986","cytosol","18.16","0.94","0","","cytosol","14.96","0.77","0","","cytosol","17.41","0.9","0","","","","","","","","Putative protein of unknown function; member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins"
"CPR4","YCR069W","below threshold","19.86","6.19982","ER,punctate,vacuole","84.5456","vacuole","33.1486","ambiguous,vacuole","24.2568","#N/A","24.3959","cytosol","25.69","1.29","0","14.74","cytosol","18.1","0.91","0","3.14","cytosol","20.24","1.01","0","","below threshold","below threshold","17.2466","0.867617","0","2.77411","Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; has a potential role in the secretory pathway"
"YCR101C","YCR101C","below threshold","16.68","","ER,vacuole","34.5136","vacuole","13.3354","below threshold","14.8388","#N/A","21.353","cytosol","14.72","0.88","0","","cytosol","16.19","0.97","0","","cytosol","14.13","0.84","0","","","","","","","","Putative protein of unknown function; localizes to the membrane fraction; YCR101C is not an essential gene"
"CPR2","YHR057C","below threshold","18.68","3.31372","ER,vacuole","104.329","vacuole","31.3478","vacuole","26.2029","#N/A","71.5163","ambiguous","18.58","0.99","0","6.96","ambiguous","15.59","0.83","0","2.59","ambiguous","19.16","1.02","0","","below threshold","below threshold","19.0415","1.01869","0","3.67791","Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; has a potential role in the secretory pathway"
"GRX6","YDL010W","vacuole","23.82","6.18697","vacuole","52.3593","vacuole","23.0669","below threshold","18.4587","#N/A","61.6707","vacuole","24.34","1.02","0","10.11","vacuole","17.21","0.72","-1","3.38","vacuole","32.45","1.36","1","","vacuole","vacuole","20.6784","0.867919","0","3.31676","Cis-golgi localized monothiol glutaredoxin that binds an iron-sulfur cluster; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; functional overlap with GRX7"
"EGT2","YNL327W","","","","ER,vacuole","26.5035","vacuole","8.77101","vacuole","39.0239","#N/A","24.1846","","","","","","","","","","","","","","","","","","","","","",""
"AGA1","YNR044W","","","","cell periphery,vacuole","31.8933","cell periphery,vacuole","12.356","below threshold","19.6519","#N/A","22.1544","","","","","","","","","","","","","","","","","","","","","",""
"PAU17","YLL025W","below threshold","19.2","","vacuole","47.5412","vacuole","17.1378","below threshold","18.5103","#N/A","19.1781","cytosol","15.49","0.8","0","","cytosol","16.8","0.87","0","","cytosol","15.83","0.82","0","","","","","","","","Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions; YLL025W is not an essential gene"
"FRE6","YLL051C","below threshold","17.9","4.82761","vacuole","35.8893","vacuole","12.4902","below threshold","19.7313","#N/A","23.1747","cytosol","15.61","0.87","0","5.17","cytosol","17.05","0.95","0","4.01","cytosol","17.23","0.96","0","","below threshold","below threshold","15.3922","0.859545","0","1.70198","Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels"
"YNR066C","YNR066C","below threshold","14.95","4.07942","ER,vacuole","90.4822","cell periphery,vacuole","55.1906","below threshold","18.3891","#N/A","21.4644","cytosol","16.29","1.08","0","7.49","cytosol","15.97","1.06","0","2.78","cytosol","14.14","0.94","0","","below threshold","below threshold","17.0331","1.13858","0","3.44642","Putative membrane-localized protein of unknown function"
"YLR001C","YLR001C","vacuole membrane","25.71","6.85705","vacuole","54.6717","vacuole","19.7429","below threshold","21.1472","#N/A","23.2185","vacuole membrane","24.37","0.94","0","10.83","vacuole membrane","23.74","0.92","0","5.33","vacuole membrane","30.71","1.19","0","","vacuole membrane","vacuole membrane","25.9345","1.00818","0","3.30486","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; predicted to be palmitoylated"
"PAU23","YLR037C","below threshold","18.24","","ER,vacuole","60.5509","vacuole","21.2229","punctate","20.3834","#N/A","23.9828","cytosol","14.51","0.79","0","","cytosol","17.37","0.95","0","","cytosol","15.49","0.84","0","","","","","","","","Cell wall mannoprotein with similarity to Tir1p, Tir2p, Tir3p, and Tir4p; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expressed under anaerobic conditions, completely repressed during aerobic growth"
"PAU6","YNR076W","below threshold","16.86","","ER,vacuole","72.2209","vacuole","20.8436","punctate","16.5223","#N/A","21.9587","cytosol","16.19","0.95","0","","cytosol","16.49","0.97","0","","cytosol","15.85","0.93","0","","","","","","","","Member of the seripauperin multigene family encoded mainly in subtelomeric regions, active during alcoholic fermentation, regulated by anaerobiosis, negatively regulated by oxygen, repressed by heme; identical to Pau18p"
"AFB1","YLR040C","","","","cell periphery,vacuole","47.1648","cell periphery,vacuole","19.5464","below threshold","29.2943","#N/A","24.3953","","","","","","","","","","","","","","","","","","","","","",""
"CSI2","YOL007C","below threshold","15.68","3.60936","vacuole","39.8337","vacuole","13.1108","vacuole","26.1347","#N/A","23.4486","cytosol","17.28","1.1","0","4.82","cytosol","17.09","1.09","0","3.58","cytosol","17.52","1.11","0","","below threshold","below threshold","18.6453","1.18872","0","4.77241","Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene"
"YLR042C","YLR042C","","","","cell periphery,vacuole","32.8038","cell periphery,vacuole","15.4654","below threshold","19.4535","#N/A","26.3748","","","","","","","","","","","","","","","","","","","","","",""
"YPS1","YLR120C","","","","ER,vacuole","26.8035","vacuole","8.52945","cytosol","33.2759","#N/A","26.5909","","","","","","","","","","","","","","","","","","","","","",""
"PLB3","YOL011W","","","","vacuole","22.4885","vacuole","7.94865","below threshold","22.4622","#N/A","22.2313","","","","","","","","","","","","","","","","","","","","","",""
"NPC2","YDL046W","vacuole","22.96","","ER,vacuole","112.377","vacuole","54.0111","vacuole","32.8799","#N/A","35.9985","vacuole","16.36","0.71","-1","","vacuole","19.31","0.84","0","","vacuole","45.05","1.96","1","","","","","","","","Functional homolog of human NPC2/He1, which is a cholesterol-binding protein whose deficiency causes Niemann-Pick type C2 disease involving retention of cholesterol in lysosomes"
"KNH1","YDL049C","","","","ER,vacuole","45.1444","vacuole","23.037","below threshold","20.3262","#N/A","19.6908","","","","","","","","","","","","","","","","","","","","","",""
